baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000145916.14	692.129341063963	0.0209488745015544	0.0418958657965174	0.50002247484991	0.617059252310137	0.968183305106356
ENSG00000145919.6	450.385597602514	0.0197659713276933	0.0316718778455232	0.624085866461728	0.532571195331354	0.964584053049341
ENSG00000145920.10	12045.4480038179	0.182065393091082	0.0790433265866344	2.30336197821243	0.0212584851467145	0.956653910182263
ENSG00000145934.11	2609.10428748024	0.148058711508108	0.0765490722716302	1.93416728791603	0.0530925629583835	0.956653910182263
ENSG00000145936.4	23.8763211107778	0.0103981428680138	0.17810942582158	0.0583806433603916	0.953445432832039	0.99768811725712
ENSG00000145945.5	349.057596776532	0.0289411551039834	0.0430944581224323	0.671574869830383	0.501854381072171	0.960946641515532
ENSG00000145949.8	88.7370058810521	0.0856246678741986	0.0926468519305329	0.924204828226655	0.355379682298345	0.956653910182263
ENSG00000145965.5	14.950272969857	-0.00835812287909845	0.135240776731824	-0.0618017958864004	0.950720673313038	0.997374007579002
ENSG00000145979.13	253.065081122585	-0.0492406786809226	0.0619360728119144	-0.7950242313628	0.426599406951894	0.957937729136279
ENSG00000145982.7	279.683764585464	-0.0191515948042815	0.0413263741118526	-0.463423061322689	0.643061151741381	0.970074855411671
ENSG00000145990.6	4860.59709819166	0.0867737489425487	0.0738712641322627	1.17466175734024	0.240130065040412	0.956653910182263
ENSG00000145996.7	326.141122010617	-0.0425145645700021	0.049324167694773	-0.861941854408777	0.388719515460172	0.956653910182263
ENSG00000146001.4	100.833936486718	0.0304456566716666	0.067223141146306	0.452904403937387	0.650617579624072	0.970074855411671
ENSG00000146005.3	1926.83979375546	-0.146297850764657	0.106869034890117	-1.36894518524549	0.171016409942621	0.956653910182263
ENSG00000146006.7	2785.39154500562	0.149512127145991	0.0757634093472918	1.97340811922339	0.0484490833247445	0.956653910182263
ENSG00000146007.6	1352.46824821769	0.0532116895192721	0.0666446230740845	0.798439349865031	0.424615575821098	0.957937729136279
ENSG00000146021.10	1077.54768149691	0.0616585682693919	0.0554389509154522	1.11218858313941	0.266057075654411	0.956653910182263
ENSG00000146038.7	84.376827958926	0.0938534093738009	0.0862794910684064	1.08778353014843	0.27669068199939	0.956653910182263
ENSG00000146054.13	60.6217619031503	-0.0393341260925664	0.109613519329101	-0.358843747863531	0.719711983228636	0.974739519032195
ENSG00000146063.14	760.894480304833	-0.0288121495886609	0.054938795184809	-0.524440870822513	0.599971935860331	0.966459907811202
ENSG00000146066.2	351.663914445669	-0.0374291202666133	0.0364347993018786	-1.02729041970278	0.304283732173945	0.956653910182263
ENSG00000146067.11	659.042961562744	-0.0555486913466933	0.0670547322812462	-0.828408219030785	0.407439353444822	0.956653910182263
ENSG00000146070.12	86.5074216474864	-0.0161294683153957	0.106144644046077	-0.151957439401219	0.879220504173961	0.989907229566158
ENSG00000146072.6	1135.72391032852	0.0410786269918299	0.0457422314171747	0.898045978937666	0.369161037302135	0.956653910182263
ENSG00000146083.7	583.703365650527	0.0411227970007924	0.0725669100142831	0.566687998602921	0.570926176098562	0.965207697762762
ENSG00000146085.7	956.202337063563	-0.0337700471164225	0.0461918687258963	-0.731082072405747	0.464729023921216	0.957937729136279
ENSG00000146090.11	268.595548233299	0.107305136856315	0.0874070223111938	1.22764892361026	0.21957878780319	0.956653910182263
ENSG00000146094.9	66.6693181300945	-0.199841594434801	0.150508095941614	-1.32777969972011	0.18425089515788	0.956653910182263
ENSG00000146109.3	183.241158358017	-0.0294933611055863	0.0416394137138157	-0.708303947512127	0.478756526225977	0.958259941180813
ENSG00000146112.7	196.748114767769	-0.0991899025227591	0.147216800395284	-0.673767547293718	0.500459110097709	0.960946641515532
ENSG00000146122.12	3965.88637011392	-0.118339810648629	0.139533901377729	-0.848107947102215	0.396377856165247	0.956653910182263
ENSG00000146143.13	72.2861611285933	0.0199670146145148	0.0652844063373773	0.305846613834996	0.759721435235189	0.977227899476679
ENSG00000146147.10	752.653291091217	-0.0497491628034878	0.0744551528606013	-0.668176222760978	0.504021111226808	0.960946641515532
ENSG00000146151.8	643.773343820805	0.0532695824586997	0.0748408608162929	0.711771375658774	0.476606360739642	0.957952638036889
ENSG00000146192.10	153.613681644849	-0.138456357360964	0.15315646945125	-0.904018993497591	0.365985330099791	0.956653910182263
ENSG00000146197.7	153.034522387648	0.0389143901342373	0.0717764784910077	0.542160760075637	0.587707764664415	0.966322141801468
ENSG00000146205.9	30.7432728164642	0.0441325286197698	0.137707157533774	0.320481007742432	0.74860372539321	0.975515916840668
ENSG00000146215.9	39.9409685110168	-0.00904064894206314	0.0874034453939565	-0.103435841702966	0.917617067127071	0.993284760254113
ENSG00000146216.7	1564.9473019236	0.0278268373634632	0.0716354271103538	0.388450777582386	0.697682473450669	0.971003382053169
ENSG00000146221.8	48.6244984430766	0.210487172385174	0.096114565459762	2.18996123405764	0.0285270483917229	0.956653910182263
ENSG00000146223.10	2767.85587770898	0.0590749507701268	0.0369570205988235	1.59847709076438	0.109936839935398	0.956653910182263
ENSG00000146232.10	175.552193807635	-0.0308079829298731	0.107495783530027	-0.286597128912199	0.774420813051832	0.977248530143445
ENSG00000146233.3	19.8031436206342	0.0403813888834608	0.181095777081946	0.222983603119515	0.823548268057572	0.985404334433041
ENSG00000146242.5	415.099323031481	0.12247783363492	0.124779093759908	0.981557326186257	0.326317979508909	0.956653910182263
ENSG00000146243.9	245.868666364766	-0.0286633825097227	0.0539912034125267	-0.530889861644989	0.595495103721106	0.966322141801468
ENSG00000146247.13	2778.50726783208	-0.0293964663520033	0.0547141692397227	-0.537273374712255	0.591078794057318	0.966322141801468
ENSG00000146250.5	106.806923599314	0.102985756627957	0.191093380827841	0.538928958092682	0.589935874988903	0.966322141801468
ENSG00000146263.7	167.128970949189	-0.0371598470436072	0.0702077177773096	-0.529284361036685	0.596608202714025	0.966322141801468
ENSG00000146267.11	2604.74285114698	0.215581126042052	0.0991845279918979	2.17353583675533	0.0297400116401349	0.956653910182263
ENSG00000146278.10	1501.25279051407	-0.0127132220979587	0.0606215381582197	-0.20971460778144	0.833890423697441	0.986465518278213
ENSG00000146281.5	302.347027190436	-0.00666190037492339	0.0622610269824597	-0.106999525992403	0.914789355800244	0.992813846373117
ENSG00000146282.13	261.059427806802	-0.028192046111629	0.0520728455663705	-0.541396303678014	0.588234454396371	0.966322141801468
ENSG00000146285.9	14.3685002428583	0.201494273426935	0.138243581720551	1.45753076503936	0.144969925411694	0.956653910182263
ENSG00000146350.9	530.273256622542	-0.0125085906176186	0.0537787306314652	-0.232593638242179	0.816076967792621	0.984263620752429
ENSG00000146352.8	3570.5171631438	0.187242414649327	0.0930304238615992	2.01270086577147	0.0441461082587257	0.956653910182263
ENSG00000146360.7	48.8485722093111	0.0292173228367784	0.222156696934042	0.131516732288529	0.895366551086378	0.991601120154132
ENSG00000146373.12	637.2494535118	0.0520356631684813	0.0655143354619518	0.794263771456579	0.427041890145868	0.957937729136279
ENSG00000146374.9	106.286687275851	0.0773608503703144	0.119448696630152	0.647649179545646	0.517211881020566	0.960946641515532
ENSG00000146376.6	153.855029054896	-0.0804879845259717	0.0925924251956057	-0.869271804426087	0.38469848102605	0.956653910182263
ENSG00000146386.7	129.705311129519	-0.04397641534736	0.0836814720787458	-0.525521531289237	0.599220689487364	0.966322141801468
ENSG00000146409.6	515.817821352423	-0.0540275867040213	0.0758318314018914	-0.712465803676657	0.476176379875613	0.957952638036889
ENSG00000146411.5	295.391208395148	-0.168363810427102	0.0961597252798165	-1.75087657475287	0.0799671726634139	0.956653910182263
ENSG00000146414.11	1916.85342488615	-0.0282917617811889	0.0634812175379868	-0.445671379321911	0.655834641549075	0.970074855411671
ENSG00000146416.12	627.739922129859	0.0315128898843089	0.0393888045373282	0.800046872568692	0.423683640501555	0.957937729136279
ENSG00000146425.6	140.957201491432	-0.0288457502830914	0.0649450909942382	-0.444155976094491	0.656929818600027	0.970074855411671
ENSG00000146426.13	1328.47579054042	0.0840721917769013	0.0805660745906206	1.04351853064824	0.296708203003837	0.956653910182263
ENSG00000146433.8	1955.40079630245	0.0599426820159571	0.0658724646836521	0.909980859283581	0.362832604227581	0.956653910182263
ENSG00000146453.8	29.6999655806546	0.165842096200117	0.181026331774168	0.916121398333405	0.359603225625242	0.956653910182263
ENSG00000146457.10	1040.29649742451	-0.00435708379332812	0.0458269529327402	-0.0950768819328436	0.92425376042377	0.99392652697381
ENSG00000146463.7	2109.48855043384	0.0297218004518423	0.0398389074595922	0.74604958687656	0.45563746117281	0.957937729136279
ENSG00000146469.8	340.004472817679	-0.0759005197208607	0.163416271806336	-0.464461212349832	0.642317342943061	0.969852883277911
ENSG00000146476.6	376.012501326713	0.0543945357327356	0.0619670715302189	0.877797423526937	0.380053662925677	0.956653910182263
ENSG00000146477.4	55.4936786548669	-0.0845101356878141	0.141857218715717	-0.595740819204789	0.551348384592134	0.964584053049341
ENSG00000146530.7	75.0268746835698	-0.0113228956976348	0.139568591689715	-0.0811278208123467	0.93534030079763	0.995271922515917
ENSG00000146535.9	921.427458063492	-0.113257965450117	0.0986396767463348	-1.14819887073814	0.250886475364264	0.956653910182263
ENSG00000146540.10	979.720859952997	-0.0307677480425257	0.0600001093251715	-0.512794866352316	0.608094821184612	0.966859018528037
ENSG00000146555.14	373.514950112477	0.03531153908368	0.0943224257533569	0.374370557178162	0.708128644915312	0.972086779438095
ENSG00000146556.10	383.402104783714	0.0314912524498263	0.0558409225788012	0.563945776601141	0.572791034980614	0.965207697762762
ENSG00000146574.11	589.951342606198	-0.134676325869912	0.0693517233790017	-1.94193192768861	0.0521453416378765	0.956653910182263
ENSG00000146576.8	253.904064345287	-0.0329065391534729	0.0530839942191235	-0.619895688663503	0.53532646439641	0.964584053049341
ENSG00000146587.13	686.088976253871	-0.0107756427723948	0.0590382578865873	-0.182519660270038	0.855174926827987	0.988400503052182
ENSG00000146592.12	558.904000466764	-0.120854957222875	0.154148338731349	-0.784017253883626	0.433029986283629	0.957937729136279
ENSG00000146648.11	1104.69527865833	0.0134955433111588	0.109877994795499	0.122822985041511	0.902247272634464	0.991813084219699
ENSG00000146670.5	58.9135106324662	-0.0313226029181668	0.0839016129942626	-0.373325396262748	0.708906277061021	0.972117980939022
ENSG00000146674.10	221.797885802215	0.268783026867514	0.138845963216325	1.935836092323	0.0528877789265731	0.956653910182263
ENSG00000146676.5	3426.427572349	0.0778914827182332	0.0544381840957034	1.43082441143331	0.152480544933934	0.956653910182263
ENSG00000146700.8	24.5121575864219	0.119459628414663	0.104448701989381	1.14371577759586	0.252741527974513	0.956653910182263
ENSG00000146701.7	2110.14682257154	0.0767076370970664	0.044903765119882	1.70826737785297	0.0875867414692528	0.956653910182263
ENSG00000146707.10	100.714547377855	-0.0224808792821661	0.116255832782057	-0.193374205355449	0.846665915306185	0.987389656563638
ENSG00000146729.5	898.733963172828	-0.0744360401154369	0.0525681865792509	-1.41599025873222	0.156778356571644	0.956653910182263
ENSG00000146731.6	1925.18703097749	0.0438034484220448	0.0552937492750766	0.792195302295933	0.428246807320619	0.957937729136279
ENSG00000146733.9	193.336807285721	-0.019334174979404	0.0600754562218453	-0.321831513155842	0.747580339318838	0.975515916840668
ENSG00000146757.9	315.723901313539	-0.0272472334089332	0.0639329682122696	-0.426184395482269	0.669973487163409	0.970074855411671
ENSG00000146776.10	275.259357319714	0.0380022683088516	0.049134580261658	0.773432236654447	0.439266617876183	0.957937729136279
ENSG00000146802.8	486.788515961889	0.00970416517320588	0.0491623467317168	0.197390194291626	0.843522202491555	0.987389656563638
ENSG00000146826.10	262.079636753971	0.0179933743990267	0.0574314879152584	0.313301553767444	0.754051569782563	0.975926406617808
ENSG00000146828.13	336.339981479967	-0.0536240397862827	0.087807263817545	-0.610701637369185	0.541397121860008	0.964584053049341
ENSG00000146830.9	957.290951546412	-0.0337011203419151	0.0670144868139816	-0.502893060055245	0.615039460670572	0.968141447485618
ENSG00000146833.11	310.521964665396	-0.133366007504432	0.0750450985882895	-1.7771448104306	0.0755444170813255	0.956653910182263
ENSG00000146834.9	479.223648555572	0.00283466763702832	0.0502795439587255	0.0563781493196379	0.955040563581265	0.99768811725712
ENSG00000146842.12	243.682785332542	-0.0586442532659442	0.0657428588237211	-0.892024690060852	0.372379698697534	0.956653910182263
ENSG00000146856.10	98.4593143130419	0.0111275671690218	0.0868172725973555	0.128172273052502	0.898012641959955	0.991650647919174
ENSG00000146858.7	41.1149573130102	0.0288617033074765	0.0947046693886648	0.304754807696219	0.760552903350801	0.977248530143445
ENSG00000146859.6	172.607087731244	-0.0176083498434059	0.114001987709235	-0.154456516041777	0.877249794883042	0.989574106546692
ENSG00000146872.13	981.437875323702	0.0163586899692398	0.0394288499112191	0.414891380450462	0.67822142006436	0.970205564731474
ENSG00000146909.3	501.163121179573	-0.000415301863567003	0.0555372864861416	-0.00747789259870725	0.994033560554301	0.999403105423518
ENSG00000146918.15	200.91825582893	0.00979568545617045	0.0521901020179145	0.187692399083796	0.851117789030459	0.987389656563638
ENSG00000146938.10	1624.16062688658	0.115302359020034	0.0584329353561746	1.97324262964397	0.048467925738179	0.956653910182263
ENSG00000146950.8	879.403988052006	0.132441602548193	0.0553902200021358	2.39106475011449	0.0167995898047023	0.956653910182263
ENSG00000146963.13	1406.64420966399	-0.0398741500466045	0.0498751888770638	-0.799478677562293	0.424012905560022	0.957937729136279
ENSG00000146966.8	587.794245843379	-0.104668470369783	0.0736544848173992	-1.4210739594374	0.15529525945629	0.956653910182263
ENSG00000147010.13	1074.54817955243	0.0340727416366287	0.048668634741589	0.70009651631983	0.483867031281331	0.960865438381609
ENSG00000147027.3	1442.58068402749	0.0581833003823593	0.0873649211111117	0.665980116989531	0.505423809306108	0.960946641515532
ENSG00000147036.7	231.77701965896	0.201570116483182	0.112619960697815	1.78982584645045	0.0734819127241903	0.956653910182263
ENSG00000147041.7	318.233495316259	0.062968901362011	0.0994751262249248	0.633011525108608	0.52672611679846	0.963764620248724
ENSG00000147044.16	1703.39366507833	0.0627629161039101	0.0517644594144549	1.21247119768789	0.225332061400088	0.956653910182263
ENSG00000147050.10	646.149929040391	-0.0981589148312985	0.0613828297843013	-1.59912658273051	0.109792479169558	0.956653910182263
ENSG00000147059.7	47.5539416384698	-0.0618172239252991	0.0844231003356289	-0.732231150947326	0.464027493997729	0.957937729136279
ENSG00000147065.12	1141.75257297158	-0.203194524675149	0.1287426395755	-1.5783001291968	0.114496676261912	0.956653910182263
ENSG00000147082.13	24.0549612831146	-0.0710241407752748	0.127511613341803	-0.557001350025196	0.577526506805675	0.966322141801468
ENSG00000147099.15	305.148718329726	-0.0210180786958155	0.0393597856842911	-0.533998809455003	0.593342357761458	0.966322141801468
ENSG00000147100.5	459.30483092049	0.0156308564604856	0.0621418445457042	0.25153512218308	0.801400411269503	0.981793129766737
ENSG00000147113.12	125.204625658688	-0.127139091350318	0.119092407748745	-1.0675667219572	0.285716001487298	0.956653910182263
ENSG00000147117.7	49.8894867295722	-0.0856345891517796	0.0695354701752422	-1.23152383863896	0.218127006383356	0.956653910182263
ENSG00000147118.6	248.892155616499	0.00274229704898692	0.0664909298604907	0.0412431748922858	0.967102034349628	0.998402245129535
ENSG00000147119.3	201.707410681986	-0.207823732177896	0.134549536245758	-1.54458898913111	0.1224457112086	0.956653910182263
ENSG00000147121.11	299.950749974049	-0.056000458932651	0.0726341129155255	-0.770993912981086	0.440710539576692	0.957937729136279
ENSG00000147123.10	563.62913185515	0.027738577349065	0.0393395650256687	0.705106356182787	0.480744051263719	0.959382668256137
ENSG00000147124.8	424.174479798117	0.0284817517638294	0.0412763632366839	0.690025707946007	0.490178020707883	0.960870626288907
ENSG00000147130.10	1127.50244819629	0.0472063041230448	0.0405651122181729	1.16371683798515	0.244538783440605	0.956653910182263
ENSG00000147133.11	1541.96383976891	-0.0425386087423112	0.0501746578907318	-0.847810638489055	0.396543437391263	0.956653910182263
ENSG00000147140.11	2319.55007669278	0.00387967307629668	0.0260007591299927	0.149213838599865	0.881384900614456	0.990251666458744
ENSG00000147144.8	85.7801842118256	0.0310048554783169	0.0937161908469111	0.330837768779618	0.740767030464648	0.975515916840668
ENSG00000147145.8	17.3118203394049	0.0617320570353164	0.178143563672203	0.346529819898	0.728944577773456	0.975515916840668
ENSG00000147155.6	188.352723817383	0.0554708528747064	0.064690527102525	0.857480304446944	0.39117949514487	0.956653910182263
ENSG00000147162.9	6088.28709108966	0.0302933189805575	0.049185364207358	0.615901080915972	0.537959808123825	0.964584053049341
ENSG00000147164.7	850.954525795412	0.00348380818640181	0.0316811871262331	0.109964572114064	0.912437471832058	0.992504533044788
ENSG00000147174.7	127.194403214556	0.0983084981929924	0.15934482245417	0.616954455619461	0.537264766791651	0.964584053049341
ENSG00000147180.12	1129.37949409903	0.110933636149137	0.0781027438810578	1.4203551711074	0.155504306778977	0.956653910182263
ENSG00000147202.13	711.176839541916	0.0495001720887473	0.0874485648418795	0.566048993236782	0.571360475799646	0.965207697762762
ENSG00000147224.6	587.906260931489	0.00646467696428621	0.0629860143631202	0.102636704824928	0.91825131042215	0.993284760254113
ENSG00000147231.9	199.787985880555	-0.00180822567995847	0.0896826780958989	-0.0201624853132163	0.983913754180917	0.998741311759611
ENSG00000147234.6	269.044353052532	-0.00078396704960254	0.0627868262773347	-0.0124861710024917	0.990037735794487	0.99931391496222
ENSG00000147246.5	196.134115804232	0.26154458113754	0.128828555740662	2.03017552773037	0.0423387004556466	0.956653910182263
ENSG00000147251.11	365.270703261638	-0.0406764323208716	0.0791898451443502	-0.513657177214138	0.607491696478973	0.966859018528037
ENSG00000147255.13	127.695071979293	0.0972663218749753	0.109089760384822	0.891617339078033	0.372598073194386	0.956653910182263
ENSG00000147256.6	39.4703642380623	-0.0746023938644107	0.152704230365631	-0.488541762633457	0.625166152055101	0.969313690590186
ENSG00000147257.9	16.3879275846355	-0.162282810041655	0.137106795326575	-1.18362339120474	0.236562176734833	0.956653910182263
ENSG00000147274.10	1812.88110587625	-0.00371199482106492	0.0326201423541707	-0.11379456229106	0.909400649256315	0.99227882567812
ENSG00000147316.8	481.81926804681	0.0443143402789072	0.0464951712553282	0.953095538363651	0.340541666506679	0.956653910182263
ENSG00000147324.6	840.724309236179	-0.0252796397126677	0.05626218623181	-0.449318474908016	0.65320193224333	0.970074855411671
ENSG00000147364.12	552.303852432341	0.0715488934147401	0.0449445414133019	1.59193733354156	0.111398785925308	0.956653910182263
ENSG00000147382.14	313.891776524886	0.00850193855168085	0.0501004394555903	0.169697883772398	0.865247738438485	0.988550891220675
ENSG00000147383.6	233.524727322157	-0.0379135531766782	0.0467198881437591	-0.811507790001906	0.417074121140144	0.956996597750881
ENSG00000147394.14	67.8840760533638	0.0372211214953776	0.0680685767617993	0.546817977781878	0.58450379075453	0.966322141801468
ENSG00000147400.8	560.838688411877	-0.0295164723664134	0.0423251374220641	-0.697374519356587	0.485568443487988	0.960865438381609
ENSG00000147402.7	116.574339754979	-0.260275733159382	0.156224335745516	-1.66603834106462	0.0957057780813026	0.956653910182263
ENSG00000147403.12	2534.73314158044	-0.0732874021832718	0.0545131127506795	-1.34439951206709	0.178819231528669	0.956653910182263
ENSG00000147408.10	1394.21831851825	0.0295177593889538	0.0503973642924695	0.585700458810788	0.558076825713123	0.964672017428079
ENSG00000147416.6	7990.39609628546	0.102606710601656	0.0918858505335923	1.11667585385352	0.264132945642528	0.956653910182263
ENSG00000147419.12	1121.39834180425	-0.0175555994627405	0.0516650937023929	-0.339796140966399	0.734010054251285	0.975515916840668
ENSG00000147421.13	1136.25087712501	-0.086558289204355	0.0463444777900563	-1.86771527767494	0.0618017679828837	0.956653910182263
ENSG00000147432.2	20.7991803599743	0.0752529851933412	0.130538356800009	0.576481786948125	0.564289576962015	0.965207697762762
ENSG00000147434.4	17.9195523428014	-0.0363284144950033	0.137712591431578	-0.263798786424354	0.791934969753532	0.980467434853508
ENSG00000147437.5	28.3085565023331	-0.0530974046627651	0.110843248380137	-0.4790314740747	0.631916237974052	0.969315618676867
ENSG00000147439.7	211.768079651071	-0.0858976074228027	0.0756519532950482	-1.13543145525662	0.256194586410478	0.956653910182263
ENSG00000147454.9	650.70551909024	0.120246928649175	0.0549318621032184	2.18901970632686	0.0285954077403368	0.956653910182263
ENSG00000147457.9	829.054183656403	0.0272607883003664	0.041429851665734	0.657998694282396	0.510538970175048	0.960946641515532
ENSG00000147459.13	1448.17084220011	-0.188125489102139	0.177791916967043	-1.05812172066862	0.289999953055314	0.956653910182263
ENSG00000147465.7	106.914809203263	0.0461455173672315	0.0768994156221764	0.600076307392953	0.548455381662934	0.964584053049341
ENSG00000147471.7	850.322617577239	0.00490390812831081	0.0403310632086349	0.121591342706306	0.90322267013352	0.992143061875806
ENSG00000147475.10	720.224636004053	-0.0670880938279019	0.062793081899818	-1.06839944462252	0.285340367447784	0.956653910182263
ENSG00000147481.9	871.162257072998	0.0216094885869487	0.0654018375661468	0.330411031113507	0.741089407524252	0.975515916840668
ENSG00000147485.8	30.7492449490036	0.0910747409475224	0.0898218231640228	1.01394892398489	0.310607124698694	0.956653910182263
ENSG00000147488.7	1295.49820265096	-0.18382621359966	0.212732674544297	-0.864118377646693	0.387522864408398	0.956653910182263
ENSG00000147509.9	224.154153675468	-0.0942372356957141	0.113011095896138	-0.833875956590331	0.404350887223604	0.956653910182263
ENSG00000147526.15	7667.72625683083	0.0276292083181393	0.0311445916259655	0.887127005868481	0.375010525903625	0.956653910182263
ENSG00000147533.12	844.886423291891	-0.030745680328563	0.0856917267198325	-0.358794034213891	0.719749175935314	0.974739519032195
ENSG00000147535.12	229.743159099359	-0.0313804267199138	0.0453477505632891	-0.691995222036825	0.488940329531543	0.960870626288907
ENSG00000147536.7	22.3198869712993	0.0458173367398363	0.160545692640067	0.285385026445747	0.775349177935602	0.977248530143445
ENSG00000147548.12	5001.03652381254	0.0642916345581745	0.0412969530843531	1.55681302750962	0.119514883269012	0.956653910182263
ENSG00000147571.3	112.835459641501	-0.0190536859123059	0.197385629855146	-0.096530258693547	0.923099443169242	0.99392652697381
ENSG00000147576.11	177.576824718052	0.0237640438420402	0.0974880361643242	0.243763694264842	0.807413840007072	0.982479013570932
ENSG00000147586.5	245.557325851341	-0.10615642188153	0.0445029392771074	-2.38538001322842	0.0170614869971745	0.956653910182263
ENSG00000147588.6	4838.62143251492	-0.0885843269759685	0.127447381803219	-0.695065883053952	0.487014014277591	0.960870626288907
ENSG00000147592.4	83.1344912248662	-0.0308990796087887	0.0893563833533376	-0.345795996315182	0.729496034239091	0.975515916840668
ENSG00000147601.9	699.212571677301	-0.0203715344151067	0.0355798794774741	-0.572557712793941	0.566944198732347	0.965207697762762
ENSG00000147604.9	4300.80961169778	-0.0709198251676635	0.0453617096139595	-1.56342928366701	0.117951656811119	0.956653910182263
ENSG00000147642.12	2183.06135864447	0.151854388545494	0.0711138749811492	2.13536934368641	0.0327308527471126	0.956653910182263
ENSG00000147647.8	29.0775199339676	-0.135522587874925	0.109765972140234	-1.23465027669763	0.216960688859747	0.956653910182263
ENSG00000147649.5	2365.95146072643	0.025282247743527	0.0416393779189502	0.607171600707824	0.543737037024473	0.964584053049341
ENSG00000147650.7	984.081994789247	0.0891247656244044	0.0598209665249974	1.48985833565831	0.136261488641977	0.956653910182263
ENSG00000147654.10	318.111564718755	0.024065329788369	0.0464981380748384	0.51755469755877	0.60476899662006	0.966854665797993
ENSG00000147655.6	570.374612571332	0.131155349283556	0.108703419290472	1.20654299689588	0.22760819081473	0.956653910182263
ENSG00000147669.6	642.033305538408	-9.08628373320483e-05	0.066188327907245	-0.00137279245759738	0.998904670436932	0.999760371194084
ENSG00000147676.9	1562.07977780461	0.100417667185514	0.111386924614979	0.901521139331375	0.36731129939114	0.956653910182263
ENSG00000147677.6	876.251489793662	0.018445110648126	0.0376408656659147	0.490028864156245	0.624113473988136	0.969313690590186
ENSG00000147679.7	435.016786433391	-0.0350724946647541	0.0376563943782119	-0.931382179411398	0.351655905748353	0.956653910182263
ENSG00000147684.3	1287.75099939078	-0.0346343249653757	0.0501696377353596	-0.6903443303312	0.489977676360906	0.960870626288907
ENSG00000147687.12	185.55449246853	-0.0197087503886937	0.0517208034997271	-0.381060406163213	0.7031584261478	0.971248038811482
ENSG00000147724.7	1420.96568582206	0.0995547943906678	0.0661376331816833	1.50526696528716	0.132255454689111	0.956653910182263
ENSG00000147789.11	411.48995651411	-0.00967485203943695	0.0413776540102502	-0.233818283584668	0.815126054728743	0.984166778669259
ENSG00000147799.7	648.101066844164	0.0531732096209931	0.0742265799415203	0.716363459866881	0.473766951333324	0.957952638036889
ENSG00000147804.5	50.143169209464	-0.0460605606837036	0.0960273631663911	-0.479660787976572	0.631468614482116	0.969315618676867
ENSG00000147813.11	189.955390148412	-0.11375642120518	0.146299444126474	-0.777558806763748	0.436829153540274	0.957937729136279
ENSG00000147852.11	893.422445371966	0.0229890149580534	0.0671444135879152	0.342381647699594	0.732063697871792	0.975515916840668
ENSG00000147853.12	889.130470548579	-0.112300253448639	0.0760989796121301	-1.47571299932041	0.140020954750754	0.956653910182263
ENSG00000147854.12	848.481830225528	-0.0240042034429857	0.0601166659408069	-0.39929365787885	0.689676839661936	0.970612100240535
ENSG00000147862.10	3186.10072878502	-0.00444364944417625	0.0442867349641762	-0.100338158768551	0.920075864020957	0.993473291688242
ENSG00000147872.5	159.639606207164	-0.278347476156954	0.193596025071098	-1.43777474798221	0.1504979764546	0.956653910182263
ENSG00000147874.6	557.599595304662	-0.0513952911505655	0.0494809168686769	-1.03868914327052	0.298949331993036	0.956653910182263
ENSG00000147883.9	52.4584391626624	-0.111129228087244	0.115642699372133	-0.960970547130129	0.336566977111284	0.956653910182263
ENSG00000147894.10	856.815485076042	0.0220253677258884	0.0679973221986848	0.323915222154357	0.746002219172883	0.975515916840668
ENSG00000147896.3	21.2989534767575	0.00166804522907221	0.126934487684308	0.0131409931178098	0.989515306237998	0.99931391496222
ENSG00000147905.13	500.267675408146	-0.0716109419641298	0.0511159943816648	-1.40094979722857	0.161229086062575	0.956653910182263
ENSG00000147912.8	706.61164502617	0.106479524447687	0.0594431511512739	1.79128330826057	0.0732478433105332	0.956653910182263
ENSG00000147955.12	307.542948049581	0.00931898255758126	0.0464247223470905	0.200733188836514	0.840907206937703	0.987389656563638
ENSG00000147996.12	521.933972129426	-0.037840403678373	0.0736373608366334	-0.513875066249632	0.607339340956452	0.966859018528037
ENSG00000148019.8	791.412698548878	0.00147414564341384	0.0395378802068338	0.0372843874204225	0.970258253871355	0.998402245129535
ENSG00000148053.11	22971.0457664404	0.0141653317007625	0.0657692624896969	0.215379208531973	0.829471678816552	0.985773109056539
ENSG00000148057.11	92.6941417523066	0.0535305073874108	0.0602869081111216	0.887929221527544	0.374578824981472	0.956653910182263
ENSG00000148082.5	2252.15099421119	0.0474186845742538	0.0572217378280627	0.828683056022091	0.40728377612017	0.956653910182263
ENSG00000148090.7	434.157242266006	0.0453594937144065	0.0563315937539526	0.80522297864551	0.420691018612153	0.957937729136279
ENSG00000148110.11	686.118300595271	-0.0474968238614397	0.0431797329200987	-1.09997956562931	0.271341025337112	0.956653910182263
ENSG00000148120.10	835.520601244588	0.000352318760433639	0.0722340577366081	0.00487746045941822	0.996108365033596	0.999727866359991
ENSG00000148123.10	505.911434368543	-0.0280988244437451	0.105939994226767	-0.265233396026045	0.790829669584824	0.980219852681894
ENSG00000148143.8	1553.75666638751	-0.0701254065198491	0.0801315323826367	-0.875128734403739	0.381503863974129	0.956653910182263
ENSG00000148153.9	792.953156508481	0.0238533080912713	0.0419460912338922	0.568665813419058	0.569582952213102	0.965207697762762
ENSG00000148154.5	1055.14107220206	0.0679663785400926	0.0782997239377468	0.868028329118122	0.385378824356487	0.956653910182263
