baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	qvalue
ENSG00000124203	282.912444044046	0.124823606492624	0.0277376793544744	4.50014598905112	6.7906808797084e-06	0.00235274456878964	0.001731170912267
ENSG00000124205	32.0327352631227	-0.147313130439279	0.0570339818906565	-2.5829010277014	0.00979734243231976	0.133367563438346	0.0981330695763394
ENSG00000124207	2261.98341984609	-0.0125873019445532	0.0146298576664553	-0.860384443343869	0.38957715833634	0.713723015099667	0.525163904125673
ENSG00000124209	2874.21136536334	0.0431174427069113	0.0192059231087447	2.24500756682086	0.0247676468035103	0.203989636193095	0.150097434828246
ENSG00000124212	24.0942346854489	0.0151377776413475	0.0506990981471256	0.298580807047467	0.765259911538015	0.920164353184874	0.677065323567243
ENSG00000124214	1444.73994968745	0.0149290035643478	0.0148650470566953	1.00430247596315	0.315232840589577	0.6551739163763	0.482082943279386
ENSG00000124215	108.411784890659	0.0431256777830387	0.0296876719379264	1.4526459963991	0.146322068198281	0.475249088731056	0.349692614067262
ENSG00000124217	172.083478766092	-0.0120934115697312	0.0217233616241955	-0.556700743602294	0.577731908787203	0.831479570746911	0.611810251786836
ENSG00000124222	843.355619947499	0.0327609928763367	0.0187169384191861	1.75033929922826	0.0800597834519559	0.362135827315624	0.266462844651712
ENSG00000124224	66.7716512026406	0.0958797524308813	0.0297164866116434	3.22648345626815	0.0012532147661832	0.0478893907342213	0.0352374504844453
ENSG00000124225	679.596782180613	0.0868857408018237	0.026244241149719	3.31065929116239	0.000930764600571332	0.0397959108670775	0.0292821941804319
ENSG00000124226	706.938650396305	0.0194400289451228	0.0188095833468697	1.0335172548284	0.301361899897675	0.643128136235794	0.473219548386699
ENSG00000124228	441.470316881307	0.0399149548435778	0.0189653123291648	2.10462944932347	0.0353235760730927	0.244028503499282	0.179558398572494
ENSG00000124243	241.270787851499	0.0427535649056586	0.0210973764790907	2.02648727191417	0.0427148757433453	0.268630816754469	0.197661005054664
ENSG00000124251	66.9442871669505	0.0051252918331605	0.0315402536327	0.162500019589149	0.87091211285105	0.957648902547503	0.70464679687159
ENSG00000124253	20.1129902347445	-0.128620413839123	0.125573362728394	-1.02426510722118	0.305710074057237	0.646369102878544	0.475604281202146
ENSG00000124257	40.7526578955897	0.00401028542682604	0.031613814334498	0.126852311600055	0.899057291454331	0.967428465625266	0.711842688580146
ENSG00000124275	673.454994711969	-0.00333652333910126	0.0169742506994808	-0.196563807037639	0.844168895789387	0.947598844736205	0.697251872671012
ENSG00000124279	205.977345828308	-0.0341329840319889	0.0193542602878702	-1.76359021343641	0.0778009965847971	0.35837620292845	0.263696478737424
ENSG00000124299	671.281944548965	-0.0265300220639776	0.0204128047005417	-1.29967549551255	0.193712212386172	0.536739166978773	0.394937574471201
ENSG00000124302	96.7292371492424	-0.0479371658798895	0.0352298870374426	-1.36069598602293	0.173609783629117	0.512060184744903	0.376778554255245
ENSG00000124313	1065.47793311635	-0.0230885897707936	0.0271971698574452	-0.848933543152217	0.395918272721445	0.718326009062409	0.52855082906574
ENSG00000124333	964.38938336069	0.00579227777094584	0.0140795795207646	0.411395650161524	0.680782442965179	0.88318312553216	0.64985419896767
ENSG00000124356	647.287754820095	-0.0341430874414527	0.0165606012354249	-2.06170578930534	0.0392357550665421	0.257541167137126	0.189501139721449
ENSG00000124357	549.373736141522	0.0193796720665499	0.0188521914474706	1.02797980386254	0.303959327943186	0.645066025576606	0.474645465038472
ENSG00000124370	141.757467790835	-0.0331064729779115	0.0228273907626866	-1.45029597653478	0.146976000577068	0.475918774519647	0.350185374978475
ENSG00000124374	2837.13284067621	0.10323446313757	0.044813635271	2.30363956222884	0.0212428850921623	0.190795149059626	0.140388810853187
ENSG00000124380	528.456026393452	0.00312731684391773	0.0215448899681988	0.145153530537116	0.884589654527019	0.962098516161831	0.707920863152365
ENSG00000124383	548.560005246236	0.0256307727504727	0.0290437262728078	0.882489130689458	0.377512355042061	0.705151911674096	0.518857208051134
ENSG00000124406	13436.186375446	-0.0118895609177417	0.0180080224859897	-0.660236898692889	0.509101816796805	0.796501330336275	0.586072943468523
ENSG00000124422	5415.05966582396	0.0207785429079727	0.0172225197765	1.2064751951294	0.227634317698065	0.573526276645551	0.42200586528624
ENSG00000124440	218.441398886804	0.0151014850615487	0.0657994657820891	0.229507715329497	0.818474324690819	0.939575903558317	0.691348519377911
ENSG00000124444	200.344411799429	-0.0233506514341885	0.0199107495703972	-1.17276606546776	0.240889629877171	0.586394728197321	0.43147458930663
ENSG00000124459	354.935618625245	-0.00135701592735805	0.0174288863931668	-0.077860162533969	0.937939288862535	0.981154798472688	0.721942649482309
ENSG00000124467	22.8946892687404	0.00250845678745701	0.0612429864758272	0.0409590866122622	0.967328512625381	0.989848238765221	0.72833936213935
ENSG00000124479	389.038945953664	-0.000975828196584912	0.0282744017487731	-0.034512779625028	0.9724682517528	0.991352982416497	0.729446566242195
ENSG00000124486	6166.50880141426	0.0282901838412738	0.0158618491601763	1.78353630497892	0.074499043600718	0.351318759364246	0.258503547394435
ENSG00000124491	345.032281165206	0.100641913267871	0.0950385043687658	1.05895935480385	0.289618290815615	0.632854938562468	0.465660435840462
ENSG00000124493	120.343708159649	0.059611454515424	0.0279858777373651	2.13005484676417	0.0331670855343556	0.237421201627944	0.174696685592699
ENSG00000124496	376.657316361108	0.00764210940508927	0.0232015511866936	0.329379244671888	0.741869053699301	0.910760686008886	0.670146019491626
ENSG00000124507	3176.45186593358	-0.0383910646168431	0.0276315829896086	-1.3893907066881	0.16471397469642	0.501682755088662	0.369142746865315
ENSG00000124508	80.8114089646776	0.139038434865781	0.0460234987602864	3.02103139941539	0.0025191523483628	0.0711400988566183	0.0523455335823953
ENSG00000124523	728.361339744013	-0.0373344512417829	0.0171637996950749	-2.17518567596055	0.0296162051440214	0.223795591615382	0.164670837471084
ENSG00000124529	103.799053459156	0.0123004472413132	0.0777947993778692	0.158114004273817	0.874366965609024	0.958861768399233	0.705539234627413
ENSG00000124532	712.218471987561	-0.0080111849931662	0.015445814503441	-0.518663809628264	0.603995203116041	0.847810268211351	0.62382652792769
ENSG00000124535	978.119422619184	0.00170069160994371	0.0178987644867833	0.0950172628507141	0.924301115184928	0.976737067022381	0.718692042388606
ENSG00000124541	474.914486274204	-0.0324486961838714	0.020792163768056	-1.56062142188991	0.118613101296872	0.431676840051855	0.317631756082027
ENSG00000124562	260.003572888362	-0.017963552370861	0.0260689812759695	-0.689077650587747	0.490774403585813	0.785617813101834	0.578064752222708
ENSG00000124570	535.737975852593	-0.024743483013247	0.0239837747779896	-1.03167592434009	0.302223959557391	0.643778222284972	0.473697887630889
ENSG00000124571	817.619843822912	0.00753140784509511	0.0123988647971297	0.607427209532813	0.543567435686829	0.814254835385923	0.599136134407499
ENSG00000124574	306.557308891376	-0.0328971866496277	0.0198391575099188	-1.65819474104081	0.097278165924794	0.396357999459941	0.291643831043836
ENSG00000124575	162.404027345489	0.00294503958885065	0.058164720249678	0.0506327474147346	0.959618167619931	0.987566750420823	0.726660622206894
ENSG00000124587	569.035006247379	0.0354042755730455	0.032823470384327	1.07862682277346	0.28075411906322	0.625096086928348	0.459951402042333
ENSG00000124588	375.180360822881	0.0170003221280726	0.0261463061444668	0.650199765662513	0.515563192415035	0.80036460809346	0.588915578477851
ENSG00000124593	90.2725978992293	0.0641032914719306	0.0276351222694428	2.31963118697007	0.0203608372581799	0.186988274122701	0.137587677553436
ENSG00000124596	224.670021513468	0.00846081360475648	0.025568050649883	0.330913518618017	0.740709810343068	0.910369506445814	0.669858186001307
ENSG00000124602	15.4953158774397	-0.0111337891641389	0.0557665108460027	-0.199650094568126	0.841754246617236	0.94686069918115	0.696708738439238
ENSG00000124608	425.47953206201	0.0159453023414409	0.0180563107536173	0.883087501041517	0.377188996767127	0.705029568923275	0.518767187139235
ENSG00000124610	53.0877716942163	-0.0678696112368589	0.0419873326779922	-1.61643064486525	0.106001237187712	0.412087751278107	0.303217925897149
ENSG00000124613	372.987587679958	-0.040820108766025	0.0200012329766918	-2.04087962045111	0.041262793950283	0.264417682071049	0.194560942128091
ENSG00000124614	3976.28873956851	-0.00277535374410155	0.0321436644798303	-0.0863421700361216	0.931194416780258	0.979341775575635	0.720608610698716
ENSG00000124615	282.365781518638	-0.00559218323596121	0.0181451139149283	-0.308192236333133	0.75793605965829	0.916840657288019	0.674619717812081
ENSG00000124635	54.5230612475341	0.0751774337389164	0.0690302344018959	1.08905082519685	0.276131473322017	0.621160717196559	0.457055721100566
ENSG00000124641	164.029331787992	0.0300947424512715	0.0221360754981774	1.35953378247872	0.173977505010358	0.512926446483523	0.377415957543389
ENSG00000124659	542.538984175326	-0.01865478566781	0.0224014154617583	-0.832750309892506	0.40498556424019	0.724604878841742	0.533170878716726
ENSG00000124664	21.1070328794437	-0.0793912664634638	0.0602451472399828	-1.31780350950449	0.187569432802632	0.52856084710602	0.388919892117264
ENSG00000124688	245.462993342104	-0.000530184193237337	0.0212026929631842	-0.0250055119959496	0.9800505670475	0.993412929585252	0.730962294157014
ENSG00000124702	3793.6112274048	0.00223627099916704	0.0203673141916054	0.109797049239253	0.912570331262841	0.972967813343856	0.715918591153917
ENSG00000124713	23.7963226589086	0.0239083133993315	0.0440727124902592	0.542474289609828	0.587491814413964	0.836503506786317	0.615506909746176
ENSG00000124721	22.1430994091928	0.0701643690118342	0.0616023629274682	1.138988273785	0.254708045123865	0.601143374436298	0.442326777726458
ENSG00000124733	488.059728964469	-0.00315746244994095	0.0223378553540709	-0.141350295267515	0.887593218555395	0.963604681281967	0.709029113184961
ENSG00000124749	384.926135291897	0.0718463401689086	0.0280615093669877	2.56031631190269	0.0104576931117544	0.137824685466739	0.101412660616666
ENSG00000124762	291.44757181134	0.382820030904558	0.108082349323753	3.54192921693299	0.00039721204687216	0.0267224725902216	0.0196626390581119
ENSG00000124766	220.740953210767	0.0690053909998522	0.045168710916159	1.52772548961909	0.12658070869705	0.444253318476284	0.326885643612336
ENSG00000124767	3164.97308168185	-0.0354109100726774	0.0163268336930562	-2.16887797955201	0.0300919489559327	0.225912399745731	0.166228404200053
ENSG00000124772	572.996219846868	-0.0914689008154975	0.0279807923254294	-3.26898894611963	0.00107932518004403	0.0430350086751833	0.0316655518903022
ENSG00000124782	180.052836624206	0.0356781267196166	0.0357733470878016	0.99733823150651	0.318600362328002	0.65834006183977	0.484412621988701
ENSG00000124783	2457.13795475656	-0.0101306920137037	0.0141908755246705	-0.713887736954055	0.475296600874616	0.77560566772578	0.570697724337769
ENSG00000124784	261.700694199797	-0.00585831136596272	0.0196034342947747	-0.298841074368497	0.765061309345309	0.920164353184874	0.677065323567243
ENSG00000124785	1527.37667882199	0.0551077695854634	0.0394486421191976	1.39694972057468	0.16242869137438	0.498711643851488	0.366956576118547
ENSG00000124786	366.010813288549	-0.0128111397307795	0.0224307776472482	-0.571141131718684	0.567903978898048	0.825977350764871	0.607761668140248
ENSG00000124787	122.332429002339	-0.0153120035857373	0.0236769115762604	-0.646706118592333	0.51782216237603	0.802182510729034	0.590253207817554
ENSG00000124788	4863.51316326128	0.011553207225931	0.0167170326789851	0.69110394456873	0.489500221587538	0.785164398639024	0.577731125725539
ENSG00000124789	1292.27654936288	-0.0048831852390349	0.013931656818259	-0.350510014906118	0.725955975484713	0.904041982769797	0.665202336369387
ENSG00000124795	2107.42191088277	-0.0287303146428092	0.0179827407239692	-1.5976605059158	0.110118552763409	0.418184960695242	0.307704308196769
ENSG00000124802	143.050723647795	-0.0407224431919952	0.0441679941959219	-0.92198986921066	0.35653386001859	0.690781322631877	0.508283197564806
ENSG00000124813	140.524214027804	0.0289199162979536	0.0228134195024129	1.26767126229782	0.204915371501193	0.549249220365984	0.404142585853285
ENSG00000124818	16.3593864622007	-0.0892901829290711	0.0655826002216845	-1.36149196017312	0.173358272565591	0.511632516870569	0.376463872332702
ENSG00000124827	33.3597132508687	-0.0811278803560848	0.0436075531314386	-1.86040890924458	0.062827695156428	0.322496367614272	0.237295768665956
ENSG00000124831	1407.1511952176	0.0493904853625143	0.0199936179574431	2.4703125501169	0.0134995047663987	0.154499514366917	0.113682151806637
ENSG00000124835	17.5973195896504	-0.00697353447941884	0.04890405753629	-0.142596234969747	0.886609071152939	0.963099198992909	0.708657174706347
ENSG00000124839	16.1759050248013	0.221027375908116	0.0723866220542148	3.05342851532118	0.0022624261696866	0.0666165937895821	0.0490170972967793
ENSG00000124915	20.2510491416544	0.136233250734892	0.0680682924725443	2.00142012949484	0.0453471331882442	0.275655315935628	0.202829695620135
ENSG00000124920	758.848480195126	0.00927003054720717	0.0598419668955324	0.154908520359802	0.876893436459784	0.959918944556398	0.706317114485985
ENSG00000124942	10355.8271480832	-0.0214709654401891	0.0360614705978307	-0.59539905290165	0.551576758458137	0.818106141558098	0.601969960615387
ENSG00000125037	1171.7908234149	-0.0176088868341236	0.0142559995443123	-1.23519131572566	0.216759310528455	0.561984603051325	0.413513396588083
ENSG00000125046	21.6886859159171	0.0508155439325726	0.0494137930710785	1.02836760293786	0.303776941924288	0.645066025576606	0.474645465038472
ENSG00000125084	23.8453357388787	-0.0236696106400833	0.0475758172806297	-0.497513484644231	0.618826996147244	0.854411035170471	0.628683432459473
ENSG00000125089	144.712479399615	0.13618072386903	0.0642908257289373	2.11819839494977	0.0341582690724003	0.240542715947513	0.176993524299267
ENSG00000125107	2843.29202755668	0.0071857771325627	0.0147807370824795	0.48615824044935	0.626854976610928	0.85863020212925	0.631787933989273
ENSG00000125122	44.248244203639	-0.0716655167798999	0.0342537144836111	-2.09219694448579	0.0364209017247712	0.247838991269225	0.182362190227731
ENSG00000125124	2822.9898049834	-0.0483471550988447	0.0194693301165413	-2.48324697405838	0.0130190788665929	0.152130754063369	0.11193919637066
ENSG00000125144	223.891589667063	-0.169226694732411	0.0888798757952524	-1.90399337553361	0.0569110469388363	0.308165946272804	0.226751313940197
ENSG00000125148	641.505853970994	0.0837096966321551	0.0778773353328903	1.07489163919559	0.282423245649432	0.62635931310907	0.460880895387548
ENSG00000125149	433.333422736954	-0.0167959696169223	0.0196671346710404	-0.854012030621526	0.393098323513477	0.716406402364866	0.527138364949634
ENSG00000125166	1717.77634672822	0.0166106014622663	0.0209352723191537	0.793426577359073	0.427529331262311	0.740589049367832	0.544932177175792
ENSG00000125170	268.821196129301	0.0921184179626865	0.0246548952607103	3.7363134983374	0.000186737833598305	0.0188441478354425	0.0138656958481301
ENSG00000125245	94.5798054019049	0.0773483034331624	0.0256489552212727	3.01565123280388	0.00256428025828019	0.0713803096414944	0.0525222828687848
ENSG00000125246	263.873685524778	-0.0282470149535766	0.0325012154463466	-0.869106418503243	0.384788926345266	0.70985851805559	0.52232037195393
ENSG00000125247	1118.32732567573	-0.0858360775949836	0.0359521553072792	-2.38750853353163	0.0169630089430422	0.172238462419316	0.126734631574267
ENSG00000125249	8414.67537908003	0.0113009866955921	0.0141677829649143	0.797653854775893	0.425071389284377	0.738843356807594	0.543647680668124
ENSG00000125257	401.593787929183	0.00495176518550153	0.028727163327403	0.17237222934497	0.863144903158529	0.955383432557345	0.70297984339028
ENSG00000125266	933.412948018571	0.016371158500385	0.0199811050563353	0.819331986605733	0.412597027673021	0.728923523577809	0.536348576902355
ENSG00000125285	126.411503717905	-0.0716543927115799	0.0485552320338836	-1.47572959102691	0.140016498824561	0.464739418420081	0.341959502797458
ENSG00000125304	3052.18615913982	-0.0154028265841277	0.0129582131513819	-1.18865359013523	0.234576010334114	0.579908846843353	0.426702218650949
ENSG00000125337	25.6057442054776	-0.00153293214065724	0.109807786921448	-0.0139601405659313	0.988861781156585	0.997011920163338	0.733610464249491
ENSG00000125347	181.953961457632	0.263289594169641	0.0697891616547779	3.77264302832639	0.000161527313717651	0.0169587363513259	0.0124783928819454
ENSG00000125351	212.865954572895	0.0234437805010397	0.0295519884034122	0.79330636507467	0.427599349285628	0.740589049367832	0.544932177175792
ENSG00000125352	85.3746658899632	0.0675537324654771	0.0268867467146645	2.51252906059595	0.0119869232013417	0.146724444910636	0.107961184787045
ENSG00000125354	854.013928585717	0.0116212698734781	0.0174228033724927	0.667014924350568	0.504762600480447	0.794117570441674	0.584318951196644
ENSG00000125355	81.1473962282333	0.0996107299066703	0.0432816999130616	2.30145142419902	0.0213661280751153	0.191036159322794	0.140566148402995
ENSG00000125356	1179.42582866681	-0.0371400913711392	0.0635932072971547	-0.584026076835425	0.559202767891147	0.822173218680328	0.604962553056297
ENSG00000125375	232.229650528518	-0.0353657336102192	0.0202535333692816	-1.74615129940034	0.0807846647160438	0.36349601950587	0.267463686471127
ENSG00000125378	46.4634558395103	-0.141658404099343	0.0535080298952591	-2.64742328163898	0.00811077608009695	0.121655386198695	0.0895151427407751
ENSG00000125386	496.19003870726	0.0261035286974075	0.0175602711401189	1.48651057202473	0.137144122590302	0.459690109454173	0.33824417520738
ENSG00000125388	679.832859726346	0.0166939148869974	0.0207812197229564	0.803317375474169	0.421791317565784	0.736470787829079	0.541901922774369
ENSG00000125398	753.687337076946	0.0271447695510491	0.0429479039720979	0.632039448739671	0.527361100129471	0.806642822008451	0.593535145537871
ENSG00000125409	21.3211714504914	-0.0112918484959943	0.0541576124255361	-0.208499747131948	0.834838780058717	0.944027276463058	0.694623880160618
ENSG00000125430	68.1913706516036	0.0418502292756074	0.0686234070481359	0.609853562739191	0.541958816239348	0.813699484671359	0.598727502286565
ENSG00000125445	471.395666095339	0.00317304074525606	0.0171209397134732	0.185330992244489	0.852969430777825	0.951619627918716	0.700210401608845
ENSG00000125447	492.893585317318	0.0243915485133966	0.0190638699607416	1.27946469230153	0.200733465380011	0.543765171324475	0.40010737255047
ENSG00000125449	73.7182551008143	0.030126014090956	0.0252808574197885	1.19165317816218	0.233397264265818	0.578773986586881	0.425867178123577
ENSG00000125450	391.134047525959	0.0163364564552991	0.0186612387829743	0.875421864823024	0.381344407204536	0.707776017199342	0.520788048830149
ENSG00000125454	71.8958277087803	0.0462149440518074	0.0361880880856859	1.27707614567479	0.201575365613785	0.544940965315447	0.400972532493028
ENSG00000125457	82.9991827268944	-0.0228813336588219	0.0249331690515638	-0.917706594436571	0.35877249432678	0.692060080769784	0.509224119465779
ENSG00000125458	136.791734385964	-0.0601678995610871	0.0341148460964982	-1.76368667737485	0.0777847453708793	0.35837620292845	0.263696478737424
ENSG00000125459	200.374290697733	-0.0399595834564887	0.0185443729222356	-2.15480909621782	0.0311767761491586	0.229277239263976	0.16870428380709
ENSG00000125462	3383.22973611752	-0.101991445009867	0.0338233009419668	-3.01541961220347	0.00256623954877098	0.0713803096414944	0.0525222828687848
ENSG00000125482	445.054453862674	0.0191431825012552	0.0163537306136062	1.17056975888597	0.241771758852765	0.587041271124391	0.431950321489257
ENSG00000125484	973.439937357918	0.00654651938492059	0.0194285220829364	0.336954059448003	0.736151532172025	0.908790192457512	0.66869611236435
ENSG00000125485	195.555210669703	0.0199382219720274	0.0207038958300654	0.963017884927429	0.335538547990888	0.674060237305235	0.495979670474354
ENSG00000125503	1081.42616992465	-0.0576816544840498	0.0218262365252174	-2.64276685618274	0.00822316366382297	0.121928050102391	0.0897157713279859
ENSG00000125505	851.568034458134	-0.00684468653057814	0.0269711736548012	-0.253777852539231	0.799667184538903	0.931761367175637	0.685598512233911
ENSG00000125510	364.336646835839	-0.0516541285268459	0.0324596317470497	-1.59133439742553	0.111534339582231	0.420641482444741	0.309511839305116
ENSG00000125520	85.2499089698458	0.00568293369652082	0.0361055149568977	0.15739794054468	0.874931236434512	0.958861768399233	0.705539234627413
ENSG00000125534	91.3460622922202	-0.00208656624281008	0.0453886233625126	-0.0459711286272106	0.963333261589656	0.988390101274654	0.727266451274635
ENSG00000125538	42.4178470166497	0.430608139484459	0.147516057837167	2.91905942849815	0.00351089284482357	0.0832605673292561	0.0612638848310709
ENSG00000125551	157.117145879253	-0.0239374622532383	0.0262318835770266	-0.912533108152491	0.361488149080295	0.693958759018529	0.510621184238379
ENSG00000125611	61.4173752948641	-0.047589948162622	0.034314549574513	-1.38687375334133	0.165480262489169	0.502777506083725	0.369948274632319
ENSG00000125618	20.015705905352	0.00151392341529424	0.119671575494648	0.012650651660903	0.98990650958172	0.997149610950467	0.733711778386489
ENSG00000125629	928.336496636521	0.0465414002036336	0.021413148263655	2.17349637851381	0.0297429780886419	0.224367798843409	0.165091872768366
ENSG00000125630	472.32120624543	0.000606908996214195	0.0152635330145806	0.0397620259761905	0.968282851155112	0.990096601564805	0.728522109752514
ENSG00000125633	948.324102846774	0.0253766658591455	0.0138929167188041	1.82659022383673	0.0677614043732792	0.334279075249803	0.245965592410092
ENSG00000125637	137.524599376895	0.0109122671383698	0.0281847529986624	0.38716915982509	0.698630980038694	0.891320533942112	0.655841778294138
ENSG00000125648	1466.55448406286	-0.0493424107322257	0.0304470206646671	-1.62059898325245	0.105103670442706	0.410729723664575	0.302218676793022
ENSG00000125650	63.5544652215903	0.0429300135981886	0.0332124629816268	1.29258747301992	0.196153774500167	0.538779201815251	0.396438650710318
ENSG00000125651	1062.97857578058	0.00219682281008975	0.0200940855925701	0.109326836494717	0.912943261723171	0.973049343903388	0.715978582083232
ENSG00000125652	303.628588698268	-0.015660574058418	0.032305410236261	-0.4847662959203	0.62784213328946	0.858798731738796	0.631911939613076
ENSG00000125656	198.726563871159	-0.000727185183744948	0.0216699920086018	-0.0335572428202233	0.973230218335648	0.99169206307345	0.729696064882216
ENSG00000125657	55.8467085055994	0.0739084189758396	0.0495000130421243	1.49309897985166	0.135411279554903	0.456833602486517	0.336142331327389
ENSG00000125675	4623.67407069317	0.0122227984762468	0.0179161262201998	0.682223284543845	0.49509777343619	0.788018584820643	0.579831261949998
ENSG00000125676	1731.65716186338	0.00339477250125036	0.012943200232542	0.262282313512786	0.79310379663246	0.929144587530542	0.683673061904328
ENSG00000125686	578.597090278385	0.0101764166759758	0.0130353565371537	0.780678046432467	0.434991875770981	0.745693542123747	0.548688109501868
ENSG00000125691	3407.28791894315	-0.00738631698261613	0.0270532027345728	-0.273029299158607	0.784830693431187	0.926307866635299	0.681585776796879
ENSG00000125703	944.753740512831	0.00844947803552299	0.0219997346755048	0.384071815417433	0.700925220484961	0.892347318955079	0.656597296071622
ENSG00000125730	1798.32958478862	0.024855298868425	0.0782237578881466	0.31774616228443	0.750677491970489	0.914610462025702	0.672978719797245
ENSG00000125733	48.8861593744757	0.162769158307195	0.0644472824882863	2.52561709389033	0.0115495285763721	0.14419915918656	0.106103056519031
ENSG00000125734	360.378785368025	-0.0116475202520588	0.0249113848738689	-0.467558118949725	0.640100620844481	0.865570266448649	0.63689449661336
ENSG00000125740	74.6932551713553	0.316756368854898	0.119172981940704	2.65795454386217	0.00786164958571237	0.120256049733472	0.0884854982068112
ENSG00000125741	318.744412662419	-0.00277409000272264	0.0204539381620176	-0.135626204633495	0.892116788560519	0.964739507666675	0.709864128789179
ENSG00000125743	1138.46900098526	0.00442527681349128	0.0220754280901165	0.200461653356229	0.841119545458003	0.946776437376413	0.69664673783479
ENSG00000125744	336.693058918359	-0.0353774761960226	0.025096087026011	-1.40968096577588	0.158633907567714	0.492447162557394	0.362347113646233
ENSG00000125746	596.600603820921	0.0398546445346186	0.0249348593735452	1.59835048345621	0.109964998049705	0.417830813280437	0.307443723298901
ENSG00000125753	103.064337378633	0.0661341102004138	0.0400160316209272	1.65269037237135	0.0983938948052519	0.398539789820214	0.293249212290263
ENSG00000125755	809.434793523983	0.0085728005388239	0.0155857915043286	0.550039472582641	0.582292300111265	0.833656496881059	0.613412053891316
ENSG00000125772	1660.78887985755	-0.0795485455707984	0.0317528305517735	-2.50524265674813	0.0122367409477379	0.147465142505261	0.108506196832811
ENSG00000125775	245.328276907492	0.0177908143716561	0.0285711534360926	0.622684499295776	0.533491870831961	0.810115783521059	0.596090582294503
ENSG00000125779	1049.63558145679	-0.0167020743376726	0.016483391086981	-1.01326688480165	0.310932700485198	0.65023296124769	0.47844734343105
ENSG00000125804	234.49052430032	-0.0420131214482859	0.038419381587072	-1.09353976333714	0.274156880368888	0.620002799027555	0.456203714350851
ENSG00000125810	201.121659201652	0.1621989264391	0.104817973191542	1.54743429490572	0.121758556860758	0.437303316257351	0.321771768591132
ENSG00000125812	957.234509370906	0.0192206135232647	0.0150191025872833	1.27974447285145	0.200635018191104	0.543765171324475	0.40010737255047
ENSG00000125814	15677.1024345547	0.0578698507186677	0.0259866387823355	2.22690788152275	0.0259534309917244	0.209155388905284	0.153898442788879
ENSG00000125817	1066.99801221112	-0.0165511917909969	0.0253771011393069	-0.652209710641874	0.514265896421659	0.79987559459804	0.588555757887802
ENSG00000125818	637.155797629751	-0.00997277376421292	0.0165924253086659	-0.601043764168964	0.547810837597154	0.816404036501435	0.600717536190396
ENSG00000125820	32.3986943303693	-0.0169808262097779	0.0496042775843107	-0.342325844397516	0.732105688172168	0.907283582477079	0.66758753499949
ENSG00000125821	753.531597981323	-0.0211673686213337	0.021050865765068	-1.00553434987263	0.314639617856496	0.6545310093066	0.481609886393773
ENSG00000125826	359.160521336977	0.00523651658557128	0.0163230411912128	0.32080520561268	0.748358014237441	0.913820460283275	0.672397429309841
ENSG00000125827	4010.98200566183	0.0225682548246287	0.0243915435905822	0.925249143860768	0.354836325769315	0.689184111005561	0.50710795468256
ENSG00000125834	675.462694680361	0.00264607772020575	0.0206632615805893	0.128057117695854	0.898103771690646	0.967045540552427	0.711560928819026
ENSG00000125835	266.70845312626	-0.00125893047458877	0.0347186466167979	-0.0362609317259407	0.971074301405131	0.990727766408263	0.728986526600962
ENSG00000125841	685.799147419327	-0.0299645920450136	0.0289218060666884	-1.03605535477006	0.300176318761456	0.642445614732259	0.472717342839361
ENSG00000125843	195.288001551324	-0.0793317979675123	0.0216558219628963	-3.66330117154797	0.000248985499118934	0.0219501296519008	0.0161511055972424
ENSG00000125844	775.680370242311	0.088155215547342	0.0279018043689465	3.15948081284145	0.0015805050693902	0.0550344043257679	0.0404948166522487
ENSG00000125845	87.3057674164115	0.146654081357288	0.0422767588511454	3.46890550133351	0.000522583232896354	0.0304298606315109	0.0223905689926684
ENSG00000125846	505.735231632261	-0.000436192116283284	0.0168531326553591	-0.0258819606540378	0.979351488539892	0.993320596785009	0.730894354840461
ENSG00000125848	1317.94930833173	-0.00843029113291301	0.0199185350011028	-0.423238512894963	0.672121250310006	0.880013599729557	0.64752203297399
ENSG00000125850	26.7265366075311	-0.0796786783264071	0.0461132077527948	-1.72789277105924	0.0840074506072981	0.371405420979592	0.273283496214347
ENSG00000125851	1713.81104534683	-0.0783854599113243	0.0227424336920577	-3.44666102901285	0.000567560212196947	0.0314348305281666	0.0231300350086028
ENSG00000125863	1399.71346015073	0.0168312155205274	0.01887224314228	0.891850290060114	0.372473182101207	0.701992067952846	0.516532166221221
ENSG00000125864	70.5071296328215	-0.0681259407612392	0.0365032983941639	-1.86629547898968	0.0620000369808748	0.32018788265928	0.235597164381198
ENSG00000125868	5662.53979687989	0.0261891295127503	0.018691980922121	1.40108903501805	0.161187450106063	0.496537344107635	0.365356706536001
ENSG00000125869	611.867740965564	0.013691222406891	0.038680669389063	0.353955157010861	0.723372489948922	0.9026632643651	0.664187862792407
ENSG00000125870	612.265704451284	-0.00418736208086559	0.0183918137315685	-0.227675320225662	0.819898660184583	0.94014581141116	0.691767862773961
ENSG00000125871	128.139426659869	-0.0554721262092405	0.024299809457534	-2.28282144788759	0.0224408880477692	0.195107143762871	0.143561615884014
ENSG00000125875	666.211783526057	0.0085473200700663	0.0145833080074355	0.586102965507436	0.557806323584054	0.82122364409811	0.604263847417966
ENSG00000125877	272.176359871251	-0.0412973853040767	0.0281386822216052	-1.4676375026677	0.142202715349959	0.468257571153959	0.344548191666873
