Astro	Exc	Inh	Micro	Oligo	OPC
ENSG00000102699	0.119321065244089	0.0539124190485788	0.412697498693139	0.412470256841276	0.954382237218866	0.460790816184248
ENSG00000102710	0.501088891265107	0.906913246076912	0.372387751925209	0.850078470819846	0.432812843918104	0.196496699821112
ENSG00000102738	0.69218495165571	0.862426568659387	0.688687926777787	0.731744341731082	0.632559838014234	0.269047944543698
ENSG00000102743	0.762824146827888	0.285687819263395	0.649295246509918	0.390263442882105	0.0528866466260648	0.415669853877495
ENSG00000102753	0.474765348551615	0.422463644020787	0.0892491734779942	0.55030431717463	0.139005771381292	0.385896360019822
ENSG00000102755	0.833090427149654	0.670159031699651	0.295678805521628	0.15832446960864	0.608793296595874	0.515826350422215
ENSG00000102760	0.960359158696331	0.326468176711644	0.315464343318185	0.621463097732317	0.127803460798998	0.384131778430372
ENSG00000102763	0.675052232391584	0.73533228666943	0.663810596617076	0.510973259128445	0.138627670455039	0.295218019158124
ENSG00000102780	0.799049047373436	0.659908465372457	0.814625452620644	0.808491445844034	0.206736085447373	0.743925947640871
ENSG00000102781	0.469725376128853	0.670501859206257	0.114251372366648	0.748813609191231	0.163907589057384	0.455220380432581
ENSG00000102786	0.906252532368304	0.190450571222397	0.515504271069125	0.886958315960694	0.178680527162209	0.970576580055932
ENSG00000102796	0.48802906738318	0.177226753841128	0.985847685936543	0.601041623980785	0.184969698385889	0.838182484522396
ENSG00000102802	0.70063695122357	0.879379385448241	0.398880560662178	0.063968331622953	0.30268152999593	0.442168321354258
ENSG00000102804	0.625502332824977	0.664418867586722	0.345912707515735	0.68302224236037	0.570208803579644	0.928755210200016
ENSG00000102805	0.854655790090961	0.368688834157984	0.729235496597133	0.64758408055296	0.954698827353176	0.561455238560856
ENSG00000102837	0.383560195023864	0.514904404536953	0.947012027773429	0.000497927711740441	0.671356313032377	0.775589494774094
ENSG00000102858	0.654806626910357	0.909354724598657	0.946178837393868	0.187978558975839	0.0376811666663737	0.946972266301211
ENSG00000102870	0.786464014837548	0.22538755069947	0.304021266882708	0.553288425103493	0.32375513923526	0.550066882370544
ENSG00000102871	0.414340775527721	0.924840588976667	0.533943784432172	0.692094395798078	0.516168687577313	0.0861300079868367
ENSG00000102878	0.709068445297526	0.306386524010906	0.92799791213201	0.585122825415577	0.323152580573159	0.883412275373479
ENSG00000102879	0.451024960113632	0.225574685449603	0.547832469428371	0.165894217490252	0.138987761510784	0.82539083905918
ENSG00000102882	0.991243202613144	0.797248141574166	0.981494253636038	0.623988371925795	0.45267335148076	0.93343866489021
ENSG00000102886	0.724984395886578	0.674604593995741	0.226108049314363	0.491181618728323	0.952526274897427	0.558002253128942
ENSG00000102890	0.298038092581814	0.628782472871022	0.833830309013516	0.621015235362129	0.210165954073235	0.357118325007083
ENSG00000102893	0.763960192997576	0.693251577182426	0.742693117990732	0.93678901858327	0.0651579701980506	0.751238039287892
ENSG00000102897	0.567417475044032	0.929936057853591	0.53420421983766	0.155715556198174	0.445976916620758	0.556248836471468
ENSG00000102898	0.121101193180034	0.123668807889431	0.34447384641285	0.249428320971763	0.981903806151947	0.41880962128612
ENSG00000102900	0.371928706312223	0.279360361676929	0.821210878173306	0.617471960796878	0.190100120687551	0.3765905013395
ENSG00000102901	0.631581179301226	0.596413281073849	0.676416804897896	0.343939127693073	0.535753905342517	0.507511819447659
ENSG00000102904	0.325603873549852	0.751560667154381	0.648598868536768	0.0757529764896104	0.592438404714476	0.443386170877762
ENSG00000102908	0.512867415558487	0.885945422311611	0.739207585855383	0.198806082775978	0.932570146165073	0.907971617046596
ENSG00000102910	0.929792150109497	0.486164574892681	0.985380605588593	0.667956199865754	0.24330843426923	0.666347016131517
ENSG00000102921	0.598523468740021	0.410015696108089	0.800071147653439	0.507614817212953	0.331867177955734	0.797126322820315
ENSG00000102924	0.131059218320405	0.923939436927954	0.901363125044645	0.871156677929163	0.148630324490204	0.195082803044336
ENSG00000102931	0.44579462903704	0.742113165579534	0.178243033669113	0.688138717836528	0.151260193191382	0.462618871160453
ENSG00000102934	0.624028100697273	0.628163416749954	0.429309995946285	0.0796632301925314	0.361851516232739	0.912956430437751
ENSG00000102935	0.4959740273948	0.296957880217151	0.635800978515835	0.383714318062828	0.649266150779653	0.501897944801679
ENSG00000102967	0.751526790762205	0.965883736218281	0.844605106087991	0.837708889369469	0.51785752276347	0.577004615165375
ENSG00000102974	0.329247507949168	0.460754657028568	0.80635470191856	0.272018829503896	0.456403081745269	0.401053628735271
ENSG00000102977	0.369607348624278	0.929342994526037	0.65875198399624	0.615686573148541	0.333711316136381	0.31529900623558
ENSG00000102978	0.808239960058199	0.740150725008771	0.663638052055694	0.633387849993233	0.294053240363436	0.797660953571087
ENSG00000102981	0.472029718397632	0.799508134077826	0.574103008946249	0.457948269878431	0.474903100883036	0.195902446673553
ENSG00000102984	0.87758400930607	0.263489074510663	0.584918738164501	0.801261143977548	0.309730094107982	0.885169239601033
ENSG00000102996	0.332213388509432	0.447620166998818	0.423534660722713	0.393034615999576	0.503289515232535	0.118697812716811
ENSG00000103005	0.810522880854163	0.272413034391356	0.582003276984933	0.941549112214451	0.375419049085936	0.903075264279681
ENSG00000103018	0.822848939915749	0.995464894359586	0.827401727492312	0.457650573630293	0.476941521735054	0.821326029117659
ENSG00000103021	0.780584075067513	0.260035768951154	0.508485185178325	0.559107813739873	0.339179805981799	0.786540282227936
ENSG00000103024	0.297179722027341	0.188719751004614	0.0575174900427307	0.441498814773214	0.228560446458717	0.195150089330276
ENSG00000103034	0.683254032181791	0.967078405953696	0.56698759824094	0.712771373097424	0.346570707074337	0.604936188125133
ENSG00000103035	0.880460058548011	0.409581108424139	0.512937029750215	0.311093159319426	0.570556959760503	0.900439219221392
ENSG00000103037	0.99244942708835	0.5353890120596	0.584309988667915	0.42520390882908	0.124569324423828	0.471007605797498
ENSG00000103042	0.887235754721313	0.444962740606719	0.814553666173088	0.899689311866202	0.203046601114661	0.796226534121865
ENSG00000103043	0.708012091035746	0.288528050912484	0.0682230971278434	0.294758398805615	0.592949779964909	0.180686569820452
ENSG00000103044	0.887077453911297	0.695741380110391	0.902514586228074	0.942971075444146	0.420894231694194	0.840736382015446
ENSG00000103047	0.994720191003104	0.681296144913757	0.648559659339879	0.941374771768594	0.134027514507037	0.970809341331589
ENSG00000103051	0.706027588419382	0.711670016232358	0.560532469406181	0.607646601193865	0.358880758236877	0.595873999091925
ENSG00000103056	0.450777651587403	0.663067514649763	0.998402910166006	0.956781418523721	0.259177911438974	0.377093616398251
ENSG00000103061	0.224728724980743	0.433395014702695	0.898656343270161	0.104294150195253	0.599834812678938	0.934819916430819
ENSG00000103064	0.896802183202678	0.373652430484845	0.987313917363687	0.976896498856611	0.260704297592011	0.880049471476766
ENSG00000103066	0.319371703706059	0.544822777848254	0.24452979334263	0.553153929737257	0.589146976044225	0.143644219353386
ENSG00000103067	0.987581107402863	0.907146495456084	0.821639908711128	0.736479794639029	0.945611272329687	0.890758428012564
ENSG00000103089	0.890750469171406	0.99210876608848	0.962279459214091	0.258737175519768	0.207071568569449	0.704492436630632
ENSG00000103091	0.766223057245606	0.48588728618012	0.725642737309923	0.690166380433604	0.197378452254094	0.977636892509683
ENSG00000103111	0.349863313127947	0.172470418754614	0.576889519843378	0.990209533308859	0.43498430157758	0.497789517831226
ENSG00000103121	0.820534079597453	0.256807042395186	0.560637467916194	0.531150906538164	0.0863930348517559	0.897744152433096
ENSG00000103126	0.797652311099166	0.784837465352001	0.751443954605674	0.719297415298207	0.610894772801251	0.516695801856608
ENSG00000103145	0.221522947986919	0.90173356825291	0.906497592537203	0.533639651479139	0.752053118702473	0.173592614408107
ENSG00000103148	0.389688734938722	0.556194299634925	0.363953685466019	0.633133150552257	0.439134606693819	0.553773243139978
ENSG00000103150	0.955075157565642	0.279357473939671	0.949908435906642	0.762431989349577	0.340002244588423	0.315350806287671
ENSG00000103152	0.327221561781041	0.912963716595196	0.952781847375671	0.861656996846576	0.850592951988835	0.17667194849137
ENSG00000103154	0.989291435018709	0.274456755059894	0.643848090430022	0.348179333799704	0.891583577634828	0.725709258390155
ENSG00000103160	0.428386769620947	0.741076284152146	0.152591581656678	0.742369061493221	0.0718599069848771	0.564108673472865
ENSG00000103168	0.503322148583421	0.559861953390341	0.745932083969284	0.949308649818565	0.132220411311523	0.301792045246083
ENSG00000103174	0.968759064992018	0.189150493579807	0.866568240950133	0.774058980067864	0.0426524042257003	0.814728416139558
ENSG00000103175	0.869659033139557	0.304846587213805	0.354864111246822	0.236960813242496	0.238690191150641	0.454132492668265
ENSG00000103184	0.550454825330704	0.456988850338723	0.835436474417114	0.345097580587209	0.0302847952487887	0.58660408809342
ENSG00000103187	0.517564906382797	0.694226983572298	0.808642460838268	0.863677457387592	0.274251922946323	0.322446528925789
ENSG00000103194	0.657428844171389	0.253709906980909	0.604617617560482	0.78761454469063	0.403024555381481	0.835423311312467
ENSG00000103196	0.876754065583802	0.561983959431651	0.539334369968015	0.610125604886029	0.236515034517122	0.935225989892711
ENSG00000103197	0.997586203073964	0.560149691708784	0.804154462009953	0.56330316518148	0.117783878937897	0.730276778283911
ENSG00000103199	0.371231706874002	0.430105280241109	0.27060688361332	0.646192476425035	0.35111329347474	0.315468330310359
ENSG00000103202	0.466836821228172	0.564940454539378	0.133826438687784	0.736004097041565	0.427779336592967	0.156831384622796
ENSG00000103222	0.673396699772406	0.473826852976391	0.855376842494868	0.408825075618018	0.342210490497155	0.983340356779756
ENSG00000103226	0.834664496746436	0.479868651142921	0.218531477401345	0.614402262128513	0.447825513980923	0.764614498690969
ENSG00000103227	0.542901449639757	0.871572105738938	0.186674728382813	0.554755208335895	0.0249513759302677	0.819322092596819
ENSG00000103241	0.341333732545482	0.670806812192695	0.548758369382214	0.618833753010298	0.583938516803837	0.190490076189887
ENSG00000103245	0.640932316727383	0.787695988542121	0.341904715882544	0.813761956202482	0.321951800551036	0.494990816270053
ENSG00000103248	0.996028807807355	0.29253081847179	0.817628156294115	0.708652457899997	0.884575733580421	0.394641134043438
ENSG00000103249	0.9919266809838	0.828295995279573	0.523430003008391	0.909457435308179	0.13872849359383	0.982299608312609
ENSG00000103253	0.474555996158933	0.332831947298747	0.095074797013435	0.0808669319357563	0.0570575154094956	0.25565944034018
ENSG00000103254	0.248738712551118	0.158841674677131	0.0573470888584627	0.377255132336133	0.692272337379454	0.0617296807300416
ENSG00000103257	0.257179145961751	0.0262817529915828	0.15438320925899	0.658334439102236	0.543370884103607	0.903243049354104
ENSG00000103260	0.0920243895176179	0.302648847803536	0.442248375689804	0.516492405254438	0.707390083410779	0.0639043771319864
ENSG00000103264	0.391388100087634	0.836273792055465	0.343547429731024	0.89728569578859	0.437952161445982	0.252654841562732
ENSG00000103266	0.342133425698186	0.68437753783098	0.942519181144548	0.906122729601914	0.726508620176828	0.0571166533030623
ENSG00000103269	0.126890769273615	0.362567621919488	0.112425019731202	0.821461592871912	0.108742599423974	0.0755979923017629
ENSG00000103274	0.779207247626704	0.155571672918365	0.687206571621157	0.847398186114567	0.0625119239088237	0.96049818049813
ENSG00000103275	0.310009879356319	0.859326384843241	0.638286811994976	0.89853013114533	0.208553706900384	0.28106483737811
ENSG00000103313	0.926361641799532	0.644528980550671	0.779371283429202	0.713234098045235	0.616795267057115	0.835737261164989
ENSG00000103316	0.941460932127654	0.405974548397868	0.0728688676264477	0.69666146261951	0.200998865576392	0.92280252907228
ENSG00000103319	0.655032369704935	0.295011367755436	0.781041067332176	0.655364315386167	0.200839270961409	0.291106629711837
ENSG00000103326	0.158853856586998	0.521060153099987	0.290948809459887	0.538783646178015	0.203008747708867	0.0637882716651323
ENSG00000103335	0.520889691556769	0.18698005661941	0.231115511912216	0.8438698266866	0.0947278305863276	0.692543623293009
ENSG00000103342	0.982540145451277	0.799421385500984	0.384438110569799	0.251028791654245	0.243815448577374	0.787042088699736
ENSG00000103343	0.767020018947796	0.616974371530782	0.267118316332655	0.605948566009519	0.24578434361847	0.778963774656593
ENSG00000103351	0.43784580568905	0.483710970821209	0.833767150577495	0.594163999382877	0.416511880189835	0.598327597569642
ENSG00000103353	0.550591336345758	0.655107539643045	0.511803617662471	0.741833458783128	0.239305650269388	0.678370001364552
ENSG00000103356	0.64961706284584	0.905332263051814	0.585525282090253	0.908493116888965	0.601408928557741	0.412812241381686
ENSG00000103363	0.289573218015322	0.787511375894753	0.774212319046929	0.854780672722159	0.640228971784485	0.25998209913153
ENSG00000103365	0.801483852959783	0.359597450371827	0.927729471028465	0.914324311229801	0.360688955588766	0.997185237558595
ENSG00000103381	0.383154201554235	0.278730955046165	0.664277907771116	0.324208580867869	0.527304461672711	0.587705751980914
ENSG00000103404	0.89476014949255	0.704430429557362	0.406838285767707	0.921617115621706	0.770376709884474	0.980322957976695
ENSG00000103415	0.35792381142199	0.936860490843459	0.772321064522587	0.982182674454353	0.238765667303478	0.462394225154059
ENSG00000103423	0.500162842494135	0.396455492460711	0.620953481527144	0.067968678861377	0.22169266189974	0.807712430747401
ENSG00000103429	0.884792205138977	0.366410629893973	0.823217400658105	0.811529819561655	0.16065675530262	0.82178543196088
ENSG00000103449	0.92346991174032	0.633574306275826	0.903843294973453	0.191572078887121	0.905387936286969	0.91665421800362
ENSG00000103460	0.238721679231974	0.58197918054513	0.757494826016099	0.991099523797034	0.725706811783384	0.0795206614588257
ENSG00000103472	0.843331659266324	0.194840088786197	0.945684617529788	0.7806535487564	0.0123899493122304	0.912143470449629
ENSG00000103479	0.847728698473966	0.435344498455488	0.810388888238066	0.909479559972142	0.0979680666303999	0.458826838900664
ENSG00000103485	0.736216669189547	0.408630891524913	0.150858654797915	0.511116958258173	0.778277164163378	0.976455102706361
ENSG00000103489	0.64328611389848	0.443688629036883	0.79520269278063	0.847531992661212	0.905632104584282	0.913617185042723
ENSG00000103490	0.963882167855539	0.176047536122529	0.213137824381438	0.621369551714606	0.372350916031555	0.407923095693529
ENSG00000103494	0.722547303349963	0.628088355525917	0.866572491631851	0.919203180244925	0.553502457707452	0.434608518306679
ENSG00000103495	0.842863212419745	0.956016391548988	0.612929167607859	0.57321820999596	0.855459969754861	0.26763578268742
ENSG00000103496	0.44679694899586	0.591044111306639	0.863926601359962	0.474104607661831	0.0587812779496948	0.300675921071348
ENSG00000103502	0.339037425478369	0.4431907823377	0.178161056348918	0.715872815670815	0.0315544254447194	0.511680985730014
ENSG00000103507	0.783232841468486	0.253122563786797	0.559218528163506	0.516995401876777	0.284489807992244	0.788229818594213
ENSG00000103510	0.440682381273693	0.939089430073574	0.300407597673667	0.348363876395904	0.316219783366551	0.737146693499843
ENSG00000103512	0.860527863151986	0.866895654984146	0.424497336446207	0.739597166475589	0.427560553198288	0.582316866603451
ENSG00000103528	0.916595173227463	0.324705999370582	0.667423882774454	0.585694332534827	0.777645506824973	0.715763504306792
ENSG00000103540	0.670842354772319	0.735856506367523	0.348237506174874	0.287971049704906	0.444265366547687	0.886586259735545
ENSG00000103544	0.527596680407578	0.455743851262856	0.950082326764434	0.390846233460509	0.0549864716918099	0.600182209689734
ENSG00000103549	0.43862418234433	0.311239859724801	0.880889565632397	0.469885215844184	0.645769939328527	0.871248568181329
ENSG00000103550	0.133164114953403	0.445231817876542	0.874320871582907	0.868317884359348	0.541153010798074	0.322862441714312
ENSG00000103569	0.23161796105777	0.507388008716546	0.878655950657861	0.987892955794559	0.280340615018603	0.650654866799829
ENSG00000103591	0.953748985611856	0.332569272479055	0.948549665714455	0.544192777632185	0.0603524366915574	0.667637090224445
ENSG00000103599	0.709315573969933	0.864471970892036	0.810475156574036	0.796544414046454	0.639768495646009	0.281515399424308
ENSG00000103642	0.972639287788079	0.98847810759029	0.593294301669107	0.309548790719046	0.50989887626328	0.768900206283803
ENSG00000103647	0.532071528472804	0.744988296492557	0.952341809214404	0.328501853059539	0.293340796312387	0.622166180625516
ENSG00000103653	0.792830631018047	0.677473487279868	0.176380559759068	0.707156676095181	0.115256509992542	0.745413684374664
ENSG00000103657	0.493733964520344	0.798498356541372	0.597941674248696	0.422506681424931	0.27839133726885	0.608817714981994
ENSG00000103671	0.194729529244435	0.602255509053226	0.293420587275217	0.830401620692477	0.547737609606139	0.0626610725198987
ENSG00000103707	0.988073153679818	0.645622644956358	0.856649040423756	0.967957479370273	0.63585218542051	0.348751810573929
ENSG00000103710	0.370697622579482	0.71906086681283	0.462125267349646	0.00862301008424208	0.865409208861588	0.795524369427562
ENSG00000103723	0.406895368519837	0.521057514295057	0.879316302741918	0.540986831552862	0.511143063786487	0.640147372020041
ENSG00000103740	0.777664212077299	0.464226672272562	0.907395952218087	0.196774562134919	0.18318447389394	0.922995651501689
ENSG00000103742	0.77239788265712	0.630905077288131	0.286317753698669	0.458484408679138	0.243573289731938	0.316620002740087
ENSG00000103769	0.641876277787138	0.615156974821182	0.741053915695006	0.589965995812833	0.310082370584517	0.702099107146541
ENSG00000103811	0.921865353581631	0.808662058454155	0.821655648008428	0.757956486515914	0.901663765177191	0.656654711432238
ENSG00000103852	0.501218627804713	0.266867108671148	0.474194786331129	0.683741928640166	0.595963175124959	0.679017668708291
ENSG00000103855	0.777835210821296	0.695593832201038	0.963964203616495	0.727774747585096	0.25702806895887	0.632669062838485
ENSG00000103876	0.714406042323462	0.91255277401797	0.842573292861985	0.729629281905809	0.974022999036878	0.705267772389821
ENSG00000103888	0.431080108597709	0.540005318023241	0.322419050138678	0.560749724299657	0.374440126123704	0.467185245252491
ENSG00000103932	0.608157540553421	0.978220757139324	0.679819487990364	0.72145176264898	0.320612521484852	0.345263963600381
ENSG00000103942	0.552432028234608	0.49751033277167	0.713964368545233	0.432548729068757	0.544759842687526	0.290884415086185
ENSG00000103966	0.921132259914771	0.830306121872153	0.773623379413113	0.488869073981556	0.463727658281859	0.928008989891453
ENSG00000103978	0.371397544326566	0.936372767319394	0.519275607358864	0.897965712850097	0.0454687726962097	0.616753612828619
ENSG00000103994	0.852745582215251	0.952747781169282	0.466105737916427	0.70427141880729	0.484998781124111	0.766450257740905
ENSG00000103995	0.164672338173588	0.68505837806913	0.423586649358831	0.214715506132709	0.827264162339951	0.0809215448010838
ENSG00000104043	0.592949139321918	0.13016172188631	0.304673018613409	0.177014879328701	0.186477435215151	0.568727215992754
ENSG00000104044	0.322187380703718	0.977246548326081	0.608381190664357	0.476520827334645	0.176620673314886	0.63173029510618
ENSG00000104047	0.151228893795418	0.67503818372436	0.328164638972343	0.470034077485644	0.781993581420659	0.0565345519830206
ENSG00000104059	0.706941203570139	0.924036357247898	0.810410028513489	0.853677511237868	0.239525108544726	0.884818952245676
ENSG00000104064	0.687734167361997	0.88361693996879	0.38549869922313	0.667261124655312	0.839919313717147	0.239417120553382
ENSG00000104067	0.83285754542853	0.476800240571547	0.6675465420814	0.303426320822365	0.239289802020334	0.958626434084753
ENSG00000104081	0.90848856236146	0.888783871604646	0.701731392194659	0.833260287994058	0.272776580057147	0.50460195690853
ENSG00000104093	0.718791208528947	0.902004762436681	0.440653423636295	0.333083547482178	0.166186543553786	0.970554690111159
ENSG00000104112	0.600024901008138	0.633365375580123	0.502160511511956	0.783692693822024	0.649788187325374	0.590312983226391
ENSG00000104129	0.555120850325963	0.799249317726342	0.496254418193987	0.438275457597342	0.323491345962412	0.506510957112546
ENSG00000104131	0.664092290704289	0.474264081752647	0.76378529161352	0.777965796460097	0.8772790948667	0.330496540434814
ENSG00000104133	0.700626811280477	0.429198549361566	0.881308569880795	0.65190436781462	0.529787414981657	0.730074024407477
ENSG00000104140	0.660393309638387	0.160015953952686	0.508536318672694	0.361474422118371	0.220992138462463	0.78265791728604
ENSG00000104142	0.711082413848538	0.987513321469374	0.389555430971162	0.460875607598405	0.58510505520692	0.835210184557967
ENSG00000104154	0.903932659228155	0.871184727786841	0.253005902790965	0.726272395970226	0.405112720746216	0.960111318322047
ENSG00000104164	0.8000531953408	0.480363350942569	0.956023653926197	0.436824598072278	0.705566593229715	0.593793821427997
ENSG00000104177	0.684327002620107	0.61935879549633	0.973997906668117	0.445323616244932	0.579537367191235	0.195220245082713
ENSG00000104205	0.474971181628731	0.663033596434614	0.822538843683736	0.894619061495619	0.647280741533003	0.115484048261591
ENSG00000104213	0.0924224839175112	0.0996719271201164	0.061114610936934	0.498165387024886	0.998919931531659	0.088980158675257
ENSG00000104218	0.55860778947539	0.524693967336549	0.924014724235746	0.568462273706233	0.592436815645291	0.408758344465394
ENSG00000104219	0.122407726522003	0.645250087965884	0.136109438639898	0.602776330533693	0.20303011527526	0.0740470474336543
ENSG00000104221	0.180814740350143	0.444755678199405	0.117563938610333	0.895830128753054	0.252913579678809	0.226686699963255
ENSG00000104228	0.382491469488325	0.820693305968757	0.819446715955049	0.986259231825141	0.340738447993224	0.362527490694403
ENSG00000104231	0.24700019313614	0.314108232906965	0.0744480807687003	0.752757665441025	0.675903016002409	0.226670039397339
ENSG00000104267	0.100816599964383	0.447748737512617	0.527146127756624	0.0789030482458941	0.48273793900932	0.499520356627018
ENSG00000104290	0.752935894451158	0.583023460230893	0.106292557401071	0.896808274949782	0.632192335433341	0.423426881403124
ENSG00000104299	0.464756094111124	0.977441609731911	0.73377482407573	0.590698621516209	0.209858417859788	0.692880429638896
ENSG00000104312	0.545085674459224	0.740390071538021	0.853711215756639	0.333442455663787	0.386403695702276	0.588634834470538
ENSG00000104313	0.589297571798177	0.49871019147202	0.987528576442139	0.724916218524907	0.273048047533681	0.278136900196396
ENSG00000104320	0.567444495597707	0.558167094203447	0.869311157706998	0.759168686700581	0.0417663003678082	0.455719352798102
ENSG00000104321	0.311932034890549	0.318169828101144	0.564453925379302	0.50139081285462	0.718161293445661	0.105843600133381
ENSG00000104324	0.824698099950066	0.691907055100939	0.390446917768879	0.45674465884585	0.916507662978338	0.772887970056245
ENSG00000104325	0.22170871873288	0.452643111491246	0.495078628118569	0.679096887567674	0.48975711154027	0.146385924897861
ENSG00000104327	0.47488767428157	0.206247004954764	0.268981142452145	0.0708312182453693	0.7737592578808	0.579309629101821
ENSG00000104331	0.957118321862075	0.904577229472257	0.449739713031326	0.223673438680027	0.241961049522431	0.720492697095225
ENSG00000104332	0.731591798600655	0.718686978599147	0.285172129727521	0.611620115200245	0.666182881762619	0.931162031627789
ENSG00000104341	0.886344785494589	0.992308779653225	0.427868184053458	0.276710192983666	0.0681204275790467	0.785555499129297
ENSG00000104343	0.20531412518692	0.654805859004864	0.220312777661111	0.425213878871417	0.401217804992023	0.211271372673141
ENSG00000104356	0.770513205840373	0.603984890561606	0.197901232018468	0.401666094745104	0.918006147518677	0.228581388108579
ENSG00000104361	0.976274687249094	0.747469884942291	0.815006798128864	0.035674017192468	0.169281793102103	0.498684530721841
ENSG00000104365	0.95893454478404	0.675353420090356	0.885402006925997	0.519031236405527	0.338004692216332	0.889093795460462
ENSG00000104368	0.219279066083553	0.390325131057643	0.920244843847501	0.112638802253351	0.781824182237493	0.860515276504386
ENSG00000104369	0.300365686285337	0.707027577069356	0.939245516382734	0.573850498256374	0.795957106853191	0.123914339777364
ENSG00000104375	0.671345140784396	0.584431584488013	0.990357230922023	0.784488851360058	0.913525628419546	0.294234499455358
ENSG00000104381	0.531023777898183	0.740493893208251	0.682983379352471	0.627202639718289	0.466239529993766	0.408902254496765
ENSG00000104388	0.265446908837595	0.818068962223801	0.147786040622959	0.418628118467235	0.23453335986971	0.336736214969925
ENSG00000104408	0.446763680828382	0.656924666614642	0.959436437126791	0.328549149481638	0.566051629614954	0.464635023156377
ENSG00000104412	0.886533009431317	0.493713536471181	0.817069374837693	0.666145228825649	0.218857864085217	0.734005773324058
ENSG00000104413	0.717708739996231	0.573603263132483	0.747333154656284	0.886964323214993	0.764175734090333	0.743438377585059
ENSG00000104419	0.442552001493364	0.854713635785309	0.819470395832059	0.0154442314013631	0.834614893171481	0.678246025334661
ENSG00000104427	0.925851251842307	0.630519869115818	0.663643045865506	0.584266958968242	0.186153936502467	0.477696704429279
ENSG00000104432	0.231264737539421	0.776988100801261	0.829546163293765	0.825314478690363	0.225922980785594	0.0944128463075631
ENSG00000104435	0.852910742441519	0.516698004085375	0.640956768960343	0.371263823341839	0.0497432553449913	0.673079183630768
ENSG00000104442	0.727713164224952	0.793196187163212	0.932548998808247	0.442543123220322	0.110364715964515	0.628026362922572
ENSG00000104447	0.580456412522448	0.716849358317326	0.631883313836941	0.939926946850699	0.812641841108494	0.725381961502252
ENSG00000104450	0.694518411918432	0.354691799471652	0.894662623274601	0.817883077791116	0.348617945579215	0.397196204646974
ENSG00000104472	0.35105912336794	0.404744795964268	0.979248252610032	0.140248839991259	0.976466975962504	0.0787652573834351
ENSG00000104490	0.182934720140511	0.347710464643474	0.958545011472842	0.209437328901824	0.17579917251682	0.287889137541827
ENSG00000104497	0.0496028553738804	0.349742022091364	0.0798057941940871	0.993628715753448	0.159787133851259	0.0299395543196
ENSG00000104517	0.395385607934058	0.413367909394838	0.994483984450517	0.757213902522229	0.554200037058656	0.559740218257192
ENSG00000104518	0.0908627497806911	0.974319584376842	0.838927457140966	0.425002117596854	0.796903741358442	0.0725813498462105
ENSG00000104522	0.470811638589106	0.683888320608582	0.816710815366875	0.881588642559268	0.340748555117311	0.249786584107714
ENSG00000104524	0.0236084288932278	0.381535743294534	0.392537064209761	0.999372461344118	0.0865440886442535	0.0522149422350543
ENSG00000104529	0.167393782328228	0.415035264495386	0.247575466888324	0.727498084039297	0.331488090178443	0.129107949070187
ENSG00000104549	0.789366374153066	0.795511068443404	0.84166019729402	0.550121586314278	0.705635923114563	0.554979180699145
ENSG00000104611	0.64532853019592	0.548132169540388	0.829963258246591	0.299823456378989	0.83718330775242	0.837824481133511
ENSG00000104613	0.799731245722983	0.428209243232358	0.910288546114477	0.41869371485416	0.184010100070123	0.365338872514877
ENSG00000104626	0.189962085411343	0.439455775237227	0.192845262635613	0.995065934220732	0.854588545076426	0.0825232619203592
ENSG00000104635	0.411647730679533	0.660450748686406	0.925534725045186	0.669016107536773	0.38878981576779	0.680850040132773
ENSG00000104643	0.730733463473903	0.846306375465016	0.313370624011628	0.753055299872506	0.473868692579646	0.847101912996541
ENSG00000104660	0.967888930284561	0.728984858963907	0.510990130043709	0.765191210743093	0.405305588003627	0.571986408950878
ENSG00000104671	0.921104856170581	0.888740441611437	0.506243966096832	0.607370885966579	0.379958447204498	0.79556202673334
ENSG00000104679	0.681886058791807	0.656626887591951	0.769192172804884	0.773868700287514	0.836197973721964	0.389767929637688
ENSG00000104687	0.816055102730586	0.952533214282852	0.321440260366503	0.651218760458462	0.558418592633113	0.76297568038948
ENSG00000104689	0.361756100577981	0.970161110173563	0.660926664775571	0.149527304848938	0.67620827030842	0.824568004549787
ENSG00000104691	0.41598114316387	0.528160217419556	0.987976070725792	0.44257149272865	0.060906309343052	0.661832288852229
ENSG00000104695	0.345309521611116	0.81159502241607	0.221778117449981	0.900905639192645	0.0137304190966501	0.548736091639628
ENSG00000104714	0.722146581603758	0.479205279429131	0.819121371981758	0.851102931904739	0.579837924620281	0.933922511478468
ENSG00000104722	0.82460209857947	0.954868443247672	0.976253029992719	0.418331587013167	0.868912629339189	0.625360656825422
ENSG00000104723	0.340547732702216	0.819678284919305	0.443059258559779	0.353987522497341	0.104215622994358	0.538936256933874
ENSG00000104725	0.847656733163799	0.881390123916576	0.556429582287615	0.502762859801459	0.0393647437920596	0.5217365528781
ENSG00000104728	0.235050992521581	0.246261144314037	0.529609242497525	0.522300124148525	0.660630930059211	0.638268927334844
ENSG00000104731	0.782772095370098	0.833774950626279	0.447208510002758	0.637685597690107	0.776293880547398	0.467379299986613
ENSG00000104738	0.438329404689144	0.660268889285224	0.609087487672495	0.583080946275147	0.715570302999804	0.690098323771
ENSG00000104756	0.922873571593013	0.419259423624761	0.162175744124282	0.12696905217704	0.677872941989216	0.603225644705851
