n,DE_pattern,DE_pattern_index,replicate,method,sensitivity,fdr,number_of_true_discoveries_ct1,number_of_true_discoveries_ct2,number_of_true_discoveries_ct3,number_of_true_discoveries_ct4,number_of_true_discoveries_ct5,number_of_true_discoveries_ct6,number_of_discoveries_ct1,number_of_discoveries_ct2,number_of_discoveries_ct3,number_of_discoveries_ct4,number_of_discoveries_ct5,number_of_discoveries_ct6,power_ct1,power_ct2,power_ct3,power_ct4,power_ct5,power_ct6,type_I_error_ct1,type_I_error_ct2,type_I_error_ct3,type_I_error_ct4,type_I_error_ct5,type_I_error_ct6
100,3_1_1,1,209,TOAST_TPM_without_RIN,0.1725,0.0142857142857142,0,345,0,0,0,0,0,350,0,0,0,0,0.0245,0.426,0.031,0.064,0.025,0.0395,0.0235,0.020875,0.025875,0.063,0.024375,0.037875
100,3_1_1,1,209,csSAM,0.165,0.0406976744186046,0,330,1,0,0,0,0,342,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,210,CARseq_with_RIN,0.3945,0.0878612716763005,0,789,0,0,0,0,0,865,0,0,0,0,0.0345,0.566,0.0425,0.036,0.0345,0.037,0.048125,0.05825,0.047625,0.0335,0.036375,0.03575
100,3_1_1,1,210,CARseq_without_RIN,0.236,0.036734693877551,0,472,0,0,0,0,0,490,0,0,0,0,0.02,0.418,0.0345,0.022,0.028,0.0705,0.0238779847480935,0.0360045005625703,0.0278784848106013,0.0168771096387048,0.0206275784473059,0.08126015751969
100,3_1_1,1,210,TOAST_TPM_with_RIN,0.187,0.0673316708229427,0,374,0,0,0,0,0,401,0,0,0,0,0.0345,0.401,0.0585,0.047,0.077,0.048,0.041125,0.047625,0.047625,0.04625,0.04275,0.04425
100,3_1_1,1,210,TOAST_TPM_without_RIN,0.148,0.0295081967213114,0,296,0,0,0,0,0,305,0,0,0,0,0.0205,0.345,0.036,0.0295,0.042,0.1355,0.0235,0.03175,0.023875,0.0245,0.023,0.137125
100,3_1_1,1,210,csSAM,0.1275,0.0304182509505704,0,255,0,0,0,0,0,263,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,201,CARseq_with_RIN,0.528,0.0469314079422383,0,1056,0,0,0,0,0,1107,1,0,0,0,0.032,0.6855,0.0365,0.0235,0.018,0.0275,0.043375,0.04425,0.0445,0.0265,0.031875,0.036
100,4_1_1,1,201,CARseq_without_RIN,0.3895,0.0557575757575758,0,779,0,0,0,0,0,825,0,0,0,0,0.0235,0.5855,0.024,0.0115,0.02,0.061,0.027625,0.0465,0.029125,0.0165,0.02875,0.050125
100,4_1_1,1,201,TOAST_TPM_with_RIN,0.3185,0.0506706408345753,0,637,0,0,0,3,0,666,0,0,1,4,0.042,0.5205,0.044,0.0435,0.044,0.106,0.05,0.041875,0.045875,0.046125,0.048125,0.05775
100,4_1_1,1,201,TOAST_TPM_without_RIN,0.29,0.0538336052202284,0,580,0,0,0,0,0,611,0,0,2,0,0.028,0.496,0.0315,0.03,0.0515,0.0735,0.032625,0.040375,0.028375,0.027125,0.045125,0.044625
100,4_1_1,1,201,csSAM,0.2495,0.0584905660377358,0,499,1,0,0,0,0,529,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,202,CARseq_with_RIN,0.47,0.0514631685166499,0,940,0,0,0,0,0,991,0,0,0,0,0.0345,0.634,0.036,0.0225,0.03,0.044,0.0455,0.0405,0.041875,0.026375,0.03575,0.034875
100,4_1_1,1,202,CARseq_without_RIN,0.3085,0.0221870047543582,0,617,0,0,0,1,0,630,0,0,0,1,0.046,0.5135,0.063,0.013,0.0245,0.0855,0.067,0.024375,0.07725,0.013875,0.03525,0.04275
100,4_1_1,1,202,TOAST_TPM_with_RIN,0.3885,0.0649819494584838,0,777,0,0,0,3,0,827,0,0,1,3,0.0465,0.57,0.0455,0.042,0.07,0.0795,0.044625,0.04375,0.047125,0.036,0.058125,0.05475
100,4_1_1,1,202,TOAST_TPM_without_RIN,0.306,0.0347003154574133,0,612,0,0,0,0,0,634,0,0,0,0,0.0745,0.512,0.076,0.023,0.0405,0.087,0.089875,0.024,0.098875,0.020875,0.041,0.054375
100,4_1_1,1,202,csSAM,0.287,0.0528052805280528,2,574,6,0,0,2,3,594,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,203,CARseq_with_RIN,0.5465,0.0768581081081081,0,1093,0,0,0,0,0,1184,0,0,0,0,0.0465,0.6875,0.022,0.021,0.024,0.036,0.04375,0.04825,0.039625,0.0225,0.030875,0.03375
100,4_1_1,1,203,CARseq_without_RIN,0.396,0.0469314079422383,0,792,0,0,0,0,0,831,0,0,0,0,0.036,0.5965,0.0195,0.0555,0.0295,0.025,0.025875,0.03325,0.04,0.047375,0.04175,0.021375
100,4_1_1,1,203,TOAST_TPM_with_RIN,0.45,0.0644490644490644,0,900,0,0,0,0,0,962,0,0,0,0,0.0525,0.622,0.0455,0.057,0.0485,0.0555,0.054125,0.044625,0.045375,0.05175,0.04175,0.0435
100,4_1_1,1,203,TOAST_TPM_without_RIN,0.3425,0.0512465373961218,0,685,0,0,0,0,0,722,0,0,0,0,0.035,0.5545,0.0555,0.0725,0.0605,0.028,0.033625,0.036625,0.048125,0.047875,0.06625,0.022625
100,4_1_1,1,203,csSAM,0.2575,0.0227703984819735,0,515,1,0,0,0,0,526,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,204,CARseq_with_RIN,0.5125,0.0561694290976059,0,1025,0,0,0,0,0,1086,0,0,0,0,0.043,0.6485,0.0365,0.023,0.036,0.0355,0.045,0.038125,0.041375,0.029125,0.033875,0.042875
100,4_1_1,1,204,CARseq_without_RIN,0.367,0.0303830911492734,0,734,0,0,0,0,0,757,0,0,0,0,0.087,0.5665,0.0205,0.015,0.0495,0.027,0.1015,0.030375,0.022375,0.017625,0.06875,0.031125
100,4_1_1,1,204,TOAST_TPM_with_RIN,0.431,0.0579234972677596,0,862,0,1,0,0,0,914,0,1,0,0,0.055,0.608,0.042,0.0575,0.043,0.0685,0.046375,0.038125,0.04575,0.05225,0.039625,0.05275
100,4_1_1,1,204,TOAST_TPM_without_RIN,0.313,0.0369230769230769,0,626,0,0,0,0,0,650,0,0,0,0,0.108,0.5325,0.0275,0.036,0.0865,0.0435,0.10675,0.02325,0.0275,0.03375,0.090625,0.035125
100,4_1_1,1,204,csSAM,0.248,0.0158730158730159,0,496,0,0,0,0,0,504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,205,CARseq_with_RIN,0.5405,0.0752780153977759,0,1081,0,0,0,0,0,1169,0,0,0,0,0.034,0.679,0.031,0.038,0.043,0.029,0.036625,0.05025,0.04,0.03125,0.044375,0.04175
100,4_1_1,1,205,CARseq_without_RIN,0.3835,0.0400500625782227,0,767,0,0,0,0,0,799,0,0,0,0,0.0245,0.566,0.056,0.0205,0.0435,0.02,0.0255,0.032375,0.066625,0.01975,0.03725,0.023375
100,4_1_1,1,205,TOAST_TPM_with_RIN,0.327,0.0603448275862069,0,654,0,0,0,0,0,696,0,0,0,0,0.0455,0.5145,0.0395,0.0555,0.059,0.041,0.040875,0.0395,0.03525,0.050875,0.062875,0.04175
100,4_1_1,1,205,TOAST_TPM_without_RIN,0.271,0.0424028268551236,0,542,1,0,0,0,0,565,1,0,0,0,0.0345,0.4875,0.0835,0.04,0.03,0.0245,0.02775,0.03,0.10175,0.034,0.02775,0.025
100,4_1_1,1,205,csSAM,0.2425,0.0452755905511811,0,485,0,0,0,0,0,508,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,206,CARseq_with_RIN,0.562,0.0633333333333334,0,1124,0,0,0,0,0,1199,0,0,0,1,0.0425,0.6775,0.0325,0.021,0.0255,0.0355,0.0465,0.046,0.0395,0.027875,0.038,0.03475
100,4_1_1,1,206,CARseq_without_RIN,0.383,0.0448877805486284,0,766,0,0,0,0,0,802,0,0,0,0,0.027,0.559,0.0245,0.0195,0.016,0.064,0.024,0.041,0.030625,0.0155,0.024625,0.06525
100,4_1_1,1,206,TOAST_TPM_with_RIN,0.3785,0.0501882057716436,0,757,0,0,0,0,0,797,0,0,0,0,0.036,0.5615,0.043,0.0445,0.0345,0.0715,0.036,0.04325,0.04075,0.04275,0.04525,0.044625
100,4_1_1,1,206,TOAST_TPM_without_RIN,0.3255,0.0454545454545454,0,651,0,0,0,0,0,682,0,0,0,0,0.0235,0.511,0.0455,0.033,0.0345,0.102,0.021,0.029875,0.04,0.022875,0.0315,0.08475
100,4_1_1,1,206,csSAM,0.268,0.0513274336283186,0,536,1,0,2,5,0,554,3,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,207,CARseq_with_RIN,0.577,0.0768,0,1154,0,0,0,0,0,1250,0,0,0,0,0.031,0.701,0.0285,0.0315,0.0205,0.0275,0.039125,0.047625,0.03925,0.032625,0.04125,0.031125
100,4_1_1,1,207,CARseq_without_RIN,0.3985,0.0397590361445783,0,797,0,0,0,0,0,830,0,0,0,0,0.0355,0.5905,0.012,0.021,0.0215,0.029,0.036875,0.0325,0.018875,0.02675,0.033375,0.029375
100,4_1_1,1,207,TOAST_TPM_with_RIN,0.42,0.0849673202614379,0,840,0,0,0,0,0,918,0,0,0,0,0.059,0.602,0.046,0.0435,0.0405,0.038,0.048375,0.054,0.03875,0.04875,0.045125,0.0405
100,4_1_1,1,207,TOAST_TPM_without_RIN,0.2925,0.0233722871452421,0,585,0,0,0,0,0,599,0,0,0,0,0.055,0.504,0.025,0.0445,0.038,0.066,0.034625,0.024125,0.019,0.044125,0.037625,0.052125
100,4_1_1,1,207,csSAM,0.26,0.0280373831775701,0,520,0,1,0,0,0,532,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,208,CARseq_with_RIN,0.666,0.0870459218642906,0,1332,0,0,1,0,1,1457,0,0,1,0,0.039,0.763,0.0235,0.0175,0.027,0.0255,0.0485,0.052875,0.035375,0.025375,0.0395,0.032
100,4_1_1,1,208,CARseq_without_RIN,0.5245,0.0498188405797102,0,1049,0,0,0,0,1,1103,0,0,0,0,0.0395,0.6475,0.0165,0.0285,0.0145,0.019,0.0330041255156895,0.0380047505938242,0.0195024378047256,0.0361295161895237,0.0230028753594199,0.0237529691211401
100,4_1_1,1,208,TOAST_TPM_with_RIN,0.419,0.0791208791208792,0,838,0,0,0,0,0,910,0,0,0,0,0.0935,0.596,0.055,0.044,0.053,0.044,0.0475,0.05075,0.051875,0.04575,0.045375,0.043875
100,4_1_1,1,208,TOAST_TPM_without_RIN,0.354,0.036734693877551,0,708,0,0,0,0,0,735,0,0,0,0,0.051,0.5375,0.0405,0.0525,0.032,0.039,0.02875,0.029625,0.02925,0.0415,0.030375,0.031875
100,4_1_1,1,208,csSAM,0.311,0.0445468509984639,1,622,0,0,0,0,1,650,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,209,CARseq_with_RIN,0.633,0.091170136396267,0,1266,0,0,0,0,0,1390,2,0,0,1,0.0405,0.7535,0.0295,0.02,0.021,0.0235,0.053375,0.056125,0.042875,0.02925,0.031375,0.035125
100,4_1_1,1,209,CARseq_without_RIN,0.5095,0.0538532961931291,0,1019,0,0,0,0,1,1076,0,0,0,0,0.022,0.677,0.0345,0.047,0.0155,0.017,0.030125,0.039,0.063875,0.071125,0.023875,0.021
100,4_1_1,1,209,TOAST_TPM_with_RIN,0.542,0.0687285223367697,0,1084,0,0,0,0,0,1164,0,0,0,0,0.0725,0.691,0.046,0.0365,0.045,0.049,0.04575,0.042875,0.052125,0.04225,0.046875,0.04475
100,4_1_1,1,209,TOAST_TPM_without_RIN,0.395,0.0354090354090354,0,790,0,0,0,0,0,818,0,1,0,0,0.0355,0.603,0.064,0.1125,0.043,0.0275,0.02925,0.026,0.0845,0.122375,0.0355,0.02675
100,4_1_1,1,209,csSAM,0.302,0.050314465408805,0,604,1,3,0,0,0,620,3,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,210,CARseq_with_RIN,0.6655,0.0814354727398205,0,1331,0,0,0,0,0,1449,0,0,0,0,0.021,0.763,0.029,0.024,0.019,0.0155,0.036625,0.04775,0.035,0.028125,0.033,0.022125
100,4_1_1,1,210,CARseq_without_RIN,0.535,0.0394973070017953,0,1070,0,0,0,0,0,1114,0,0,0,0,0.025,0.682,0.027,0.017,0.055,0.0095,0.03575,0.033125,0.0295,0.016125,0.073625,0.01325
100,4_1_1,1,210,TOAST_TPM_with_RIN,0.4825,0.0791984732824428,0,965,0,0,0,0,0,1048,0,0,0,0,0.069,0.6315,0.047,0.049,0.059,0.047,0.0475,0.042625,0.040875,0.040625,0.0565,0.0475
100,4_1_1,1,210,TOAST_TPM_without_RIN,0.3965,0.0411124546553809,0,793,0,0,2,0,0,819,0,0,8,0,0.0605,0.5745,0.047,0.0405,0.1445,0.0315,0.0445,0.02875,0.034875,0.02975,0.140875,0.0305
100,4_1_1,1,210,csSAM,0.335,0.0536723163841808,0,670,0,1,1,0,0,705,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,201,CARseq_with_RIN,0.383,0.0715151515151515,0,766,0,0,0,0,0,825,0,0,0,0,0.048,0.5565,0.038,0.02,0.037,0.032,0.041125,0.04975,0.04,0.027625,0.03675,0.038125
200,2_1_1,1,201,CARseq_without_RIN,0.21,0.0163934426229508,0,420,0,0,0,0,0,427,0,0,0,0,0.0415,0.45,0.0215,0.0175,0.0235,0.052,0.042375,0.02975,0.026375,0.028375,0.02175,0.069625
200,2_1_1,1,201,TOAST_TPM_with_RIN,0.3075,0.0888888888888889,0,615,0,0,0,0,0,675,0,0,0,0,0.0455,0.493,0.045,0.049,0.068,0.0355,0.04425,0.050125,0.044,0.0545,0.060875,0.043875
200,2_1_1,1,201,TOAST_TPM_without_RIN,0.1685,0.0453257790368272,0,337,0,0,0,0,0,353,0,0,0,0,0.0455,0.405,0.0305,0.0425,0.0285,0.055,0.046875,0.02925,0.033375,0.047,0.028125,0.06375
200,2_1_1,1,201,csSAM,0.097,0.0202020202020202,0,194,0,0,0,0,0,198,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,202,CARseq_with_RIN,0.3,0.0639625585023401,0,600,0,0,0,0,0,640,0,0,0,1,0.0435,0.5045,0.0355,0.032,0.042,0.0435,0.044125,0.0455,0.031875,0.03075,0.0395,0.036375
200,2_1_1,1,202,CARseq_without_RIN,0.1575,0.0277777777777778,0,315,0,0,0,0,0,324,0,0,0,0,0.0365,0.4005,0.0185,0.0425,0.029,0.033,0.039875,0.0265,0.016625,0.04725,0.027375,0.025625
200,2_1_1,1,202,TOAST_TPM_with_RIN,0.226,0.0794297352342159,0,452,0,0,0,0,0,486,0,0,3,2,0.0595,0.432,0.049,0.052,0.0525,0.05,0.048,0.04375,0.0435,0.0455,0.056125,0.05425
200,2_1_1,1,202,TOAST_TPM_without_RIN,0.126,0.0418250950570342,0,252,0,0,0,0,0,262,0,0,0,1,0.0515,0.351,0.0285,0.063,0.0355,0.0345,0.042,0.02825,0.022,0.055875,0.036875,0.031125
200,2_1_1,1,202,csSAM,0.097,0.03,0,194,0,0,0,0,0,200,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,203,CARseq_with_RIN,0.39,0.0658682634730539,0,780,0,0,0,0,0,835,0,0,0,0,0.0465,0.5775,0.047,0.0245,0.032,0.03,0.04525,0.048875,0.0445,0.03225,0.03775,0.031875
200,2_1_1,1,203,CARseq_without_RIN,0.233,0.102119460500963,0,466,0,0,10,0,0,487,0,0,32,0,0.041,0.453,0.0405,0.015,0.123,0.0205,0.03675,0.03675,0.0345,0.018625,0.15325,0.026125
200,2_1_1,1,203,TOAST_TPM_with_RIN,0.224,0.0985915492957746,0,448,0,0,1,0,1,495,0,0,1,0,0.0625,0.438,0.0695,0.0535,0.0725,0.04,0.048,0.05525,0.047375,0.0585,0.052,0.042625
200,2_1_1,1,203,TOAST_TPM_without_RIN,0.1645,0.0758426966292135,0,329,0,0,6,0,1,344,0,0,11,0,0.0495,0.368,0.0485,0.0195,0.162,0.0495,0.034625,0.033625,0.032625,0.025,0.172375,0.049625
200,2_1_1,1,203,csSAM,0.1375,0.0484429065743944,0,275,0,0,0,0,0,289,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,204,CARseq_with_RIN,0.3475,0.0696117804551539,0,695,0,0,0,0,0,747,0,0,0,0,0.037,0.5265,0.0395,0.0305,0.0385,0.0405,0.045375,0.04675,0.04375,0.033375,0.042875,0.045625
200,2_1_1,1,204,CARseq_without_RIN,0.1615,0.03003003003003,0,323,0,0,0,0,0,333,0,0,0,0,0.0265,0.4045,0.036,0.015,0.038,0.024,0.02725,0.02875,0.04225,0.02,0.0395,0.028125
200,2_1_1,1,204,TOAST_TPM_with_RIN,0.225,0.0526315789473685,0,450,0,0,0,0,0,474,1,0,0,0,0.0545,0.43,0.057,0.05,0.0625,0.047,0.04975,0.04325,0.05325,0.05025,0.053125,0.0555
200,2_1_1,1,204,TOAST_TPM_without_RIN,0.124,0.0236220472440944,0,248,0,0,0,0,0,254,0,0,0,0,0.0385,0.335,0.0585,0.026,0.039,0.0215,0.031625,0.02475,0.05125,0.0315,0.034875,0.029375
200,2_1_1,1,204,csSAM,0.1165,0.0291666666666667,0,233,0,0,0,0,0,240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,205,CARseq_with_RIN,0.306,0.0599078341013825,0,612,0,0,0,0,0,651,0,0,0,0,0.046,0.505,0.029,0.031,0.038,0.0375,0.042,0.043375,0.039875,0.03125,0.04325,0.0335
200,2_1_1,1,205,CARseq_without_RIN,0.16,0.0214067278287462,0,320,0,0,0,0,0,327,0,0,0,0,0.035,0.414,0.0175,0.0205,0.0285,0.0165,0.028875,0.030375,0.024375,0.0175,0.02575,0.017125
200,2_1_1,1,205,TOAST_TPM_with_RIN,0.2065,0.0719101123595506,0,413,0,0,0,0,0,442,0,0,2,1,0.0555,0.419,0.036,0.0535,0.053,0.0365,0.0535,0.04375,0.047875,0.038625,0.054,0.044625
200,2_1_1,1,205,TOAST_TPM_without_RIN,0.1045,0.0233644859813084,0,209,0,0,0,0,0,214,0,0,0,0,0.0365,0.3535,0.028,0.027,0.025,0.0195,0.03225,0.036125,0.032375,0.020625,0.023875,0.02275
200,2_1_1,1,205,csSAM,0.0895,0.011049723756906,0,179,0,0,0,0,0,181,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,206,CARseq_with_RIN,0.299,0.065625,0,598,0,0,0,0,0,640,0,0,0,0,0.042,0.5035,0.04,0.0245,0.0415,0.032,0.043,0.04375,0.04,0.03475,0.04375,0.03925
200,2_1_1,1,206,CARseq_without_RIN,0.1485,0.0262295081967213,0,297,0,0,0,0,0,305,0,0,0,0,0.0245,0.3905,0.0235,0.0165,0.0265,0.021,0.02875,0.0275,0.021125,0.02075,0.027,0.02475
200,2_1_1,1,206,TOAST_TPM_with_RIN,0.195,0.0464547677261614,0,390,0,0,0,0,0,409,0,0,0,0,0.0655,0.395,0.0485,0.0485,0.053,0.047,0.048125,0.043375,0.04075,0.046,0.04575,0.049125
200,2_1_1,1,206,TOAST_TPM_without_RIN,0.106,0.0230414746543779,0,212,0,0,0,0,0,217,0,0,0,0,0.0325,0.312,0.0275,0.0365,0.03,0.0325,0.02325,0.022625,0.022875,0.028125,0.028,0.036375
200,2_1_1,1,206,csSAM,0.1225,0.0576923076923077,0,245,0,0,0,0,0,260,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,207,CARseq_with_RIN,0.408,0.0684931506849316,0,816,0,0,0,0,0,876,0,0,0,0,0.034,0.581,0.049,0.021,0.025,0.034,0.04,0.0485,0.040625,0.026125,0.034875,0.040625
200,2_1_1,1,207,CARseq_without_RIN,0.267,0.0326086956521739,0,534,0,0,0,0,0,552,0,0,0,0,0.027,0.466,0.0315,0.0605,0.044,0.0185,0.0385,0.03375,0.0255,0.070625,0.039625,0.021875
200,2_1_1,1,207,TOAST_TPM_with_RIN,0.298,0.0614173228346456,0,596,0,0,0,0,0,634,0,1,0,0,0.033,0.464,0.0575,0.044,0.0405,0.0525,0.03975,0.04125,0.046,0.042125,0.04475,0.05125
200,2_1_1,1,207,TOAST_TPM_without_RIN,0.201,0.0266343825665859,0,402,0,0,0,0,0,412,0,1,0,0,0.0305,0.3985,0.0365,0.0885,0.0635,0.031,0.03625,0.0325,0.02825,0.091,0.054625,0.02925
200,2_1_1,1,207,csSAM,0.155,0.049079754601227,0,310,0,0,0,0,1,325,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,208,CARseq_with_RIN,0.3605,0.0636363636363636,0,721,0,0,0,0,0,770,0,0,0,0,0.041,0.5455,0.036,0.0425,0.031,0.027,0.048625,0.0425,0.057375,0.036125,0.039,0.038375
200,2_1_1,1,208,CARseq_without_RIN,0.2335,0.087890625,1,467,0,0,0,0,6,506,0,0,0,0,0.183,0.464,0.0235,0.0255,0.018,0.0145,0.191625,0.059375,0.039625,0.02025,0.0195,0.02075
200,2_1_1,1,208,TOAST_TPM_with_RIN,0.2765,0.069023569023569,0,553,0,1,0,0,1,590,0,1,0,2,0.0595,0.474,0.0335,0.0545,0.0405,0.0365,0.056875,0.045125,0.052,0.041625,0.04125,0.051375
200,2_1_1,1,208,TOAST_TPM_without_RIN,0.158,0.388781431334623,41,316,0,0,0,0,183,333,0,0,0,1,0.222,0.395,0.031,0.0405,0.0225,0.02,0.227,0.03925,0.04125,0.02875,0.02375,0.02875
200,2_1_1,1,208,csSAM,0.08,0.276018099547511,13,160,0,0,0,0,56,164,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,209,CARseq_with_RIN,0.342,0.0693877551020409,0,684,0,0,0,0,1,734,0,0,0,0,0.047,0.5375,0.034,0.0205,0.0385,0.0355,0.046875,0.04675,0.044125,0.029625,0.039625,0.0445
200,2_1_1,1,209,CARseq_without_RIN,0.214,0.0250569476082004,0,428,0,0,0,0,0,439,0,0,0,0,0.0585,0.462,0.0165,0.0265,0.0215,0.0215,0.070375,0.0295,0.026375,0.034875,0.024875,0.0215
200,2_1_1,1,209,TOAST_TPM_with_RIN,0.279,0.0822368421052632,0,558,0,0,1,0,0,607,0,0,1,0,0.044,0.4895,0.049,0.0465,0.045,0.0425,0.042125,0.051625,0.04975,0.048625,0.045625,0.045125
200,2_1_1,1,209,TOAST_TPM_without_RIN,0.1655,0.0293255131964809,0,331,0,0,0,0,0,341,0,0,0,0,0.054,0.408,0.0285,0.039,0.0285,0.0275,0.05875,0.03025,0.02775,0.04175,0.03025,0.026125
200,2_1_1,1,209,csSAM,0.126,0.0454545454545454,0,252,0,0,0,0,0,264,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,210,CARseq_with_RIN,0.371,0.064312736443884,0,742,0,0,0,0,0,793,0,0,0,0,0.043,0.5385,0.0325,0.0275,0.0335,0.0325,0.04025,0.039375,0.03075,0.027875,0.03875,0.033625
200,2_1_1,1,210,CARseq_without_RIN,0.235,0.0581162324649298,0,470,0,0,0,0,0,499,0,0,0,0,0.0435,0.449,0.019,0.067,0.031,0.0185,0.048,0.03875,0.018875,0.065125,0.031375,0.0205
200,2_1_1,1,210,TOAST_TPM_with_RIN,0.291,0.0628019323671497,0,582,0,0,0,0,1,619,0,1,0,0,0.055,0.488,0.0525,0.0635,0.053,0.0555,0.0495,0.039375,0.0475,0.05425,0.047625,0.04675
200,2_1_1,1,210,TOAST_TPM_without_RIN,0.2125,0.0638766519823789,0,425,0,0,0,0,0,452,0,0,2,0,0.055,0.4105,0.0305,0.118,0.0465,0.0405,0.053875,0.0475,0.02575,0.100625,0.04075,0.035125
200,2_1_1,1,210,csSAM,0.132,0.0736842105263158,0,264,0,0,0,0,0,285,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,201,CARseq_with_RIN,0.706,0.0686015831134564,0,1412,0,0,0,0,0,1515,0,0,1,0,0.037,0.785,0.0295,0.024,0.0365,0.03,0.045,0.044125,0.03775,0.026,0.042,0.03175
200,3_1_1,1,201,CARseq_without_RIN,0.5745,0.0295608108108109,0,1149,0,0,0,0,0,1183,0,0,1,0,0.0555,0.7125,0.0175,0.025,0.036,0.019,0.074,0.03075,0.024625,0.027125,0.02725,0.018625
200,3_1_1,1,201,TOAST_TPM_with_RIN,0.598,0.0685358255451713,0,1196,0,0,0,0,0,1281,0,0,3,0,0.045,0.712,0.043,0.0545,0.08,0.0485,0.04625,0.044625,0.04125,0.051375,0.04425,0.044125
200,3_1_1,1,201,TOAST_TPM_without_RIN,0.4965,0.0377906976744186,0,993,0,0,0,0,0,1031,0,0,1,0,0.0685,0.6455,0.029,0.0605,0.048,0.0335,0.080125,0.03075,0.024625,0.07475,0.0305,0.026375
200,3_1_1,1,201,csSAM,0.35,0.0304709141274239,0,700,0,0,0,0,0,722,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,202,CARseq_with_RIN,0.631,0.0713760117733627,0,1262,0,0,0,0,0,1359,0,0,0,0,0.0465,0.741,0.0355,0.0265,0.027,0.021,0.044375,0.04675,0.04025,0.032125,0.03675,0.036625
200,3_1_1,1,202,CARseq_without_RIN,0.5075,0.0789473684210527,0,1015,0,0,0,0,0,1102,0,0,0,0,0.0545,0.6425,0.023,0.0145,0.022,0.0135,0.057375,0.05475,0.024625,0.01725,0.0215,0.020375
200,3_1_1,1,202,TOAST_TPM_with_RIN,0.55,0.0740740740740741,0,1100,0,0,0,0,1,1187,0,0,0,0,0.0535,0.68,0.0445,0.038,0.0425,0.0435,0.040375,0.045,0.05075,0.040875,0.05,0.04525
200,3_1_1,1,202,TOAST_TPM_without_RIN,0.4495,0.0654885654885655,0,899,0,0,0,0,0,962,0,0,0,0,0.065,0.599,0.0265,0.024,0.0275,0.0235,0.058875,0.050625,0.027,0.0265,0.02975,0.025
200,3_1_1,1,202,csSAM,0.372,0.108982035928144,0,744,0,0,0,0,2,832,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,203,CARseq_with_RIN,0.6475,0.0540540540540541,0,1295,0,0,0,0,0,1369,0,0,0,0,0.036,0.7535,0.0295,0.031,0.0345,0.039,0.040375,0.04475,0.040125,0.031125,0.03675,0.035
200,3_1_1,1,203,CARseq_without_RIN,0.5435,0.0311942959001783,0,1087,0,0,0,0,0,1122,0,0,0,0,0.0185,0.703,0.022,0.02,0.024,0.024,0.02375,0.025125,0.02725,0.017,0.022125,0.01925
200,3_1_1,1,203,TOAST_TPM_with_RIN,0.591,0.0758405003909304,0,1182,0,0,0,0,0,1278,0,1,0,0,0.048,0.7145,0.036,0.041,0.0515,0.0525,0.044125,0.046,0.04275,0.04125,0.043125,0.05425
