n,DE_pattern,DE_pattern_index,replicate,method,sensitivity,fdr,number_of_true_discoveries_ct1,number_of_true_discoveries_ct2,number_of_true_discoveries_ct3,number_of_true_discoveries_ct4,number_of_true_discoveries_ct5,number_of_true_discoveries_ct6,number_of_discoveries_ct1,number_of_discoveries_ct2,number_of_discoveries_ct3,number_of_discoveries_ct4,number_of_discoveries_ct5,number_of_discoveries_ct6,power_ct1,power_ct2,power_ct3,power_ct4,power_ct5,power_ct6,type_I_error_ct1,type_I_error_ct2,type_I_error_ct3,type_I_error_ct4,type_I_error_ct5,type_I_error_ct6
50,4_1_1,1,404,CARseq_without_RIN,0.021,0.0454545454545454,0,42,0,1,0,0,0,43,0,1,0,0,0.0335,0.2395,0.02,0.0115,0.037,0.025,0.0261282660332542,0.0203775471933992,0.0226278284785598,0.0168771096387048,0.0368796099512439,0.0247530941367671
50,4_1_1,1,404,TOAST_TPM_with_RIN,0.048,0.111111111111111,0,96,0,0,0,0,1,106,0,0,1,0,0.057,0.2765,0.038,0.044,0.051,0.0535,0.044125,0.054,0.0435,0.04525,0.043875,0.05325
50,4_1_1,1,404,TOAST_TPM_without_RIN,0.016,0.0303030303030303,0,32,0,0,0,0,0,33,0,0,0,0,0.0275,0.197,0.029,0.0265,0.0465,0.036,0.019875,0.023,0.02475,0.021125,0.0385,0.028125
50,4_1_1,1,404,csSAM,0.0685,0.0486111111111112,0,137,0,2,0,0,0,141,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,4_1_1,1,405,CARseq_with_RIN,0.2595,0.0797872340425532,0,519,0,0,0,0,0,564,0,0,0,0,0.041,0.4725,0.037,0.0325,0.0295,0.026,0.049125,0.04975,0.038375,0.03675,0.0355,0.038875
50,4_1_1,1,405,CARseq_without_RIN,0.0885,0.0274725274725275,0,177,0,0,0,0,0,182,0,0,0,0,0.037,0.3565,0.0445,0.0205,0.0155,0.015,0.0405,0.033125,0.061625,0.02375,0.0195,0.020625
50,4_1_1,1,405,TOAST_TPM_with_RIN,0.0795,0.0755813953488372,0,159,1,0,0,0,1,170,1,0,0,0,0.056,0.334,0.0395,0.048,0.0465,0.0545,0.051625,0.04225,0.04625,0.046625,0.03875,0.054
50,4_1_1,1,405,TOAST_TPM_without_RIN,0.053,0.045045045045045,0,106,0,0,0,0,0,111,0,0,0,0,0.04,0.3335,0.0715,0.036,0.0275,0.038,0.033875,0.03425,0.0805,0.037375,0.022,0.03025
50,4_1_1,1,405,csSAM,0.0705,0.0536912751677853,0,141,0,0,3,1,0,145,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,4_1_1,1,406,CARseq_with_RIN,0.1855,0.041343669250646,0,371,0,0,0,0,1,385,1,0,0,0,0.0305,0.404,0.032,0.026,0.034,0.0305,0.03625,0.0385,0.036625,0.0295,0.038,0.042
50,4_1_1,1,406,CARseq_without_RIN,0.1215,0.12589928057554,3,243,0,0,0,0,5,272,1,0,0,0,0.1075,0.346,0.077,0.0285,0.0305,0.054,0.119,0.069875,0.09175,0.024375,0.02625,0.03925
50,4_1_1,1,406,TOAST_TPM_with_RIN,0.0395,0.131868131868132,0,79,0,0,0,1,0,89,1,0,0,1,0.051,0.259,0.0415,0.052,0.0605,0.076,0.047625,0.045125,0.043125,0.042,0.049625,0.04825
50,4_1_1,1,406,TOAST_TPM_without_RIN,0.096,0.142857142857143,4,192,0,0,0,0,16,206,2,0,0,0,0.1615,0.311,0.0895,0.0555,0.0585,0.1035,0.153375,0.08175,0.095875,0.034125,0.044125,0.0675
50,4_1_1,1,406,csSAM,0.0885,0.144927536231884,2,177,4,0,0,5,2,191,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,4_1_1,1,407,CARseq_with_RIN,0.3435,0.0888594164456233,0,687,0,0,0,0,0,754,0,0,0,0,0.049,0.533,0.038,0.029,0.0425,0.0305,0.0496436163561335,0.0508940852819807,0.0397649118419407,0.0378892084531699,0.0443916468675753,0.0362635988495686
50,4_1_1,1,407,CARseq_without_RIN,0.197,0.0223325062034739,0,394,0,0,0,0,0,403,0,0,0,0,0.029,0.3795,0.107,0.02,0.028,0.0335,0.0296324081020255,0.0287571892973243,0.141285321330333,0.0208802200550138,0.0302575643910978,0.0466366591647912
50,4_1_1,1,407,TOAST_TPM_with_RIN,0.071,0.0469798657718121,0,142,0,0,0,0,1,148,0,0,0,0,0.0595,0.2625,0.053,0.0905,0.0405,0.0565,0.04,0.03775,0.034875,0.0505,0.037125,0.040125
50,4_1_1,1,407,TOAST_TPM_without_RIN,0.075,0.0196078431372549,0,150,0,0,0,0,0,153,0,0,0,0,0.0365,0.247,0.22,0.034,0.035,0.079,0.026125,0.021125,0.238125,0.025375,0.033875,0.097875
50,4_1_1,1,407,csSAM,0.1035,0.203846153846154,2,207,23,0,0,0,2,210,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,4_1_1,1,408,CARseq_with_RIN,0.28,0.0651085141903172,0,560,0,0,0,0,0,599,0,0,0,0,0.051,0.5,0.029,0.0345,0.029,0.0315,0.048,0.045625,0.041875,0.03025,0.03725,0.038625
50,4_1_1,1,408,CARseq_without_RIN,0.17,0.0633608815426997,0,340,0,0,0,0,0,363,0,0,0,0,0.04,0.3915,0.0145,0.019,0.043,0.023,0.038875,0.055625,0.0235,0.016125,0.03725,0.028
50,4_1_1,1,408,TOAST_TPM_with_RIN,0.0815,0.0467836257309941,0,163,0,0,0,0,0,171,0,0,0,0,0.0595,0.3375,0.056,0.046,0.0715,0.0575,0.0405,0.0455,0.049,0.042875,0.0435,0.037
50,4_1_1,1,408,TOAST_TPM_without_RIN,0.1345,0.0973154362416108,0,269,0,0,0,0,0,298,0,0,0,0,0.044,0.387,0.0365,0.026,0.06,0.044,0.042,0.089375,0.03225,0.024875,0.0545,0.035875
50,4_1_1,1,408,csSAM,0.179,0.175115207373272,2,358,0,0,0,0,3,431,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,4_1_1,1,409,CARseq_with_RIN,0.253,0.0732600732600732,0,506,0,0,0,0,0,546,0,0,0,0,0.039,0.4615,0.026,0.0245,0.0385,0.0335,0.038875,0.0465,0.04375,0.025625,0.0405,0.03675
50,4_1_1,1,409,CARseq_without_RIN,0.1035,0.0142857142857142,0,207,0,0,0,0,0,210,0,0,0,0,0.047,0.323,0.013,0.014,0.039,0.024,0.0653831728966121,0.0253781722715339,0.021002625328166,0.0145018127265908,0.0297537192149019,0.0242530316289536
50,4_1_1,1,409,TOAST_TPM_with_RIN,0.0775,0.049079754601227,0,155,0,1,0,0,0,161,0,2,0,0,0.0595,0.273,0.0575,0.0625,0.048,0.058,0.060875,0.041375,0.053375,0.06125,0.039125,0.062375
50,4_1_1,1,409,TOAST_TPM_without_RIN,0.062,0.0236220472440944,1,124,0,0,0,0,2,125,0,0,0,0,0.084,0.2565,0.0245,0.043,0.037,0.042,0.09025,0.028125,0.02125,0.025,0.029875,0.026625
50,4_1_1,1,409,csSAM,0.1085,0.0482456140350878,1,217,0,0,1,0,1,226,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,4_1_1,1,410,CARseq_with_RIN,0.1315,0.0539568345323741,0,263,0,0,0,0,0,276,0,0,0,2,0.028,0.369,0.044,0.023,0.0375,0.037,0.0365091272818205,0.036384096024006,0.0477619404851213,0.0307576894223556,0.0387596899224806,0.0408852213053263
50,4_1_1,1,410,CARseq_without_RIN,0.023,0.0612244897959183,0,46,0,1,0,0,0,46,0,3,0,0,0.023,0.231,0.025,0.0865,0.0465,0.033,0.0185023127890986,0.0195024378047256,0.0272534066758345,0.126140767595949,0.037254656832104,0.0328791098887361
50,4_1_1,1,410,TOAST_TPM_with_RIN,0.0665,0.0827586206896552,0,133,0,0,0,0,0,145,0,0,0,0,0.049,0.337,0.0385,0.0725,0.049,0.074,0.0425,0.046125,0.045125,0.04275,0.045375,0.049375
50,4_1_1,1,410,TOAST_TPM_without_RIN,0.0295,0.969142259414226,0,59,0,338,0,0,0,63,0,1849,0,0,0.032,0.2625,0.031,0.284,0.03,0.0845,0.0295,0.03475,0.03125,0.300625,0.027375,0.074125
50,4_1_1,1,410,csSAM,0.083,0.0726256983240223,0,166,0,0,0,0,0,179,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,401,CARseq_with_RIN,0.1165,0.0566801619433198,1,233,0,0,0,0,1,246,0,0,0,0,0.0395,0.34,0.0365,0.0255,0.027,0.0335,0.04675,0.044875,0.039125,0.025125,0.034,0.037
100,2_1_1,1,401,CARseq_without_RIN,0.0475,0.05,1,95,0,0,0,0,1,99,0,0,0,0,0.1285,0.25,0.0205,0.0355,0.027,0.0275,0.1495,0.031,0.024875,0.04225,0.031625,0.02575
100,2_1_1,1,401,TOAST_TPM_with_RIN,0.0575,0.0336134453781513,0,115,0,0,0,0,0,119,0,0,0,0,0.0495,0.2775,0.0445,0.0455,0.0425,0.057,0.045875,0.038375,0.03975,0.05225,0.042625,0.05575
100,2_1_1,1,401,TOAST_TPM_without_RIN,0.041,0.467532467532468,16,82,0,0,0,0,70,84,0,0,0,0,0.221,0.2385,0.0305,0.0885,0.0315,0.042,0.22275,0.028875,0.024625,0.09225,0.038875,0.035375
100,2_1_1,1,401,csSAM,0.038,0,0,76,0,0,0,0,0,76,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,402,CARseq_with_RIN,0.105,0.0625,0,210,0,0,0,0,0,222,1,0,1,0,0.042,0.3145,0.0345,0.0275,0.0315,0.0295,0.046125,0.0415,0.04175,0.02875,0.036125,0.031375
100,2_1_1,1,402,CARseq_without_RIN,0.0235,0.0408163265306123,0,47,0,0,0,0,0,49,0,0,0,0,0.0205,0.252,0.0295,0.019,0.0175,0.0225,0.02475,0.026875,0.030875,0.019625,0.02175,0.023
100,2_1_1,1,402,TOAST_TPM_with_RIN,0.076,0.0898203592814372,0,152,0,0,0,0,0,166,0,0,1,0,0.052,0.3065,0.0395,0.044,0.054,0.0485,0.048875,0.049875,0.045125,0.046375,0.04875,0.04125
100,2_1_1,1,402,TOAST_TPM_without_RIN,0.019,0.0256410256410257,0,38,0,0,0,0,0,39,0,0,0,0,0.0305,0.2395,0.0325,0.03,0.0335,0.0345,0.026875,0.033875,0.02725,0.027625,0.032125,0.031375
100,2_1_1,1,402,csSAM,0.0205,0,0,41,0,0,0,0,0,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,403,CARseq_with_RIN,0.1365,0.0808080808080808,0,273,0,0,0,0,0,297,0,0,0,0,0.047,0.3685,0.034,0.03,0.0385,0.0335,0.0466308288536067,0.0472559069883735,0.0377547193399175,0.032504063007876,0.0316289536192024,0.0355044380547568
100,2_1_1,1,403,CARseq_without_RIN,0.0455,0.0319148936170213,0,91,0,0,0,0,0,94,0,0,0,0,0.031,0.276,0.02,0.022,0.0225,0.028,0.0327540942617827,0.0390048756094512,0.0195024378047256,0.022002750343793,0.0188773596699587,0.0222527815976997
100,2_1_1,1,403,TOAST_TPM_with_RIN,0.1065,0.10126582278481,0,213,0,0,0,0,0,237,0,0,0,0,0.049,0.329,0.0535,0.0425,0.0565,0.049,0.049375,0.053,0.042875,0.056875,0.046625,0.054125
100,2_1_1,1,403,TOAST_TPM_without_RIN,0.0425,0.0340909090909091,0,85,0,0,0,0,0,88,0,0,0,0,0.033,0.273,0.0295,0.029,0.053,0.041,0.0305,0.042,0.024125,0.037,0.04,0.042875
100,2_1_1,1,403,csSAM,0.0315,0.015625,0,63,0,0,0,0,0,64,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,404,CARseq_with_RIN,0.146,0.051948051948052,0,292,0,0,0,0,0,308,0,0,0,0,0.0415,0.3655,0.0395,0.0285,0.0365,0.0355,0.03775,0.04625,0.04,0.03225,0.037125,0.036
100,2_1_1,1,404,CARseq_without_RIN,0.0735,0.0576923076923077,0,147,0,0,0,0,0,156,0,0,0,0,0.0275,0.287,0.0485,0.0705,0.0395,0.0295,0.0270033754219277,0.0528816102012752,0.0605075634454307,0.0816352044005501,0.0355044380547568,0.0268783597949744
100,2_1_1,1,404,TOAST_TPM_with_RIN,0.1015,0.0688073394495413,0,203,0,0,0,0,0,218,0,0,0,0,0.0575,0.316,0.046,0.0475,0.056,0.0585,0.054,0.042875,0.0465,0.04525,0.048125,0.038625
100,2_1_1,1,404,TOAST_TPM_without_RIN,0.05,0.0990990990990991,0,100,0,2,0,0,0,107,0,4,0,0,0.0325,0.2605,0.0815,0.1355,0.0415,0.0355,0.033375,0.044625,0.08875,0.126875,0.036125,0.032125
100,2_1_1,1,404,csSAM,0.0475,0.0865384615384616,0,95,0,0,0,0,0,103,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,405,CARseq_with_RIN,0.152,0.073170731707317,0,304,0,0,0,0,0,328,0,0,0,0,0.0325,0.3895,0.0375,0.026,0.039,0.031,0.04275,0.0465,0.038375,0.03275,0.040375,0.037375
100,2_1_1,1,405,CARseq_without_RIN,0.049,0.0485436893203883,0,98,0,0,0,0,0,103,0,0,0,0,0.018,0.283,0.018,0.0115,0.037,0.0245,0.024125,0.030125,0.021125,0.014125,0.0335,0.030125
100,2_1_1,1,405,TOAST_TPM_with_RIN,0.0735,0.0754716981132075,0,147,0,0,0,0,0,159,0,0,0,0,0.0475,0.325,0.0415,0.045,0.0615,0.0435,0.046625,0.042625,0.045625,0.046875,0.053375,0.04675
100,2_1_1,1,405,TOAST_TPM_without_RIN,0.024,0.0204081632653061,0,48,0,0,0,0,0,49,0,0,0,0,0.026,0.2345,0.029,0.025,0.05,0.0355,0.029,0.024875,0.025875,0.027,0.0425,0.0335
100,2_1_1,1,405,csSAM,0.0405,0,0,81,0,0,0,0,0,81,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,406,CARseq_with_RIN,0.096,0.072463768115942,0,192,0,0,0,0,0,207,0,0,0,0,0.038,0.3115,0.036,0.032,0.0345,0.037,0.043375,0.045,0.04225,0.0285,0.0395,0.0335
100,2_1_1,1,406,CARseq_without_RIN,0.0355,0,0,71,0,0,0,0,0,71,0,0,0,0,0.024,0.236,0.0215,0.0495,0.0335,0.04,0.027375,0.033625,0.024375,0.046125,0.0345,0.039375
100,2_1_1,1,406,TOAST_TPM_with_RIN,0.041,0.0574712643678161,0,82,0,0,0,0,0,87,0,0,0,0,0.042,0.2585,0.0515,0.0435,0.0455,0.044,0.043625,0.043,0.052875,0.03925,0.0395,0.04425
100,2_1_1,1,406,TOAST_TPM_without_RIN,0.0375,0.0384615384615384,0,75,0,0,0,0,0,78,0,0,0,0,0.0335,0.246,0.0255,0.074,0.0485,0.062,0.026625,0.046,0.03025,0.069125,0.046,0.061375
100,2_1_1,1,406,csSAM,0.035,0,0,70,0,0,0,0,0,70,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,407,CARseq_with_RIN,0.0865,0.0494505494505495,0,173,0,0,0,0,0,182,0,0,0,0,0.0395,0.3005,0.036,0.0255,0.0325,0.022,0.043125,0.0445,0.033625,0.031,0.03575,0.031
100,2_1_1,1,407,CARseq_without_RIN,0.035,0.0277777777777778,0,70,0,0,0,0,0,72,0,0,0,0,0.0275,0.233,0.041,0.0545,0.0215,0.0575,0.03325,0.0425,0.046125,0.064,0.02225,0.059875
100,2_1_1,1,407,TOAST_TPM_with_RIN,0.0495,0.0388349514563107,0,99,0,0,0,0,0,103,0,0,0,0,0.061,0.2705,0.05,0.0445,0.0375,0.0525,0.053625,0.04525,0.03775,0.043,0.043875,0.04825
100,2_1_1,1,407,TOAST_TPM_without_RIN,0.021,0.0232558139534884,0,42,0,0,0,0,0,43,0,0,0,0,0.045,0.232,0.0775,0.082,0.0265,0.088,0.04,0.04425,0.067375,0.07725,0.029625,0.081125
100,2_1_1,1,407,csSAM,0.0345,0.197674418604651,0,69,0,0,0,7,0,73,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,408,CARseq_with_RIN,0.102,0.0727272727272728,0,204,0,0,0,0,0,220,0,0,0,0,0.0505,0.323,0.0375,0.0315,0.0365,0.0395,0.049125,0.045125,0.04175,0.034375,0.03525,0.036
100,2_1_1,1,408,CARseq_without_RIN,0.024,0,0,48,0,0,0,0,0,48,0,0,0,0,0.0285,0.237,0.022,0.026,0.018,0.028,0.0275,0.0265,0.0245,0.035125,0.020125,0.024625
100,2_1_1,1,408,TOAST_TPM_with_RIN,0.026,0.0370370370370371,0,52,0,0,0,0,0,54,0,0,0,0,0.057,0.256,0.041,0.0465,0.035,0.048,0.04875,0.04675,0.042625,0.048,0.04125,0.04175
100,2_1_1,1,408,TOAST_TPM_without_RIN,0.0095,0,0,19,0,0,0,0,0,19,0,0,0,0,0.037,0.242,0.027,0.035,0.024,0.043,0.029625,0.029875,0.028625,0.04475,0.026,0.035625
100,2_1_1,1,408,csSAM,0.042,0.0344827586206896,0,84,0,0,0,1,0,86,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,409,CARseq_with_RIN,0.1165,0.0371900826446281,0,233,0,0,0,0,0,242,0,0,0,0,0.044,0.348,0.0395,0.037,0.032,0.026,0.04375,0.042,0.041625,0.035,0.0335,0.034125
100,2_1_1,1,409,CARseq_without_RIN,0.026,0,0,52,0,0,0,0,0,52,0,0,0,0,0.0215,0.2315,0.028,0.0165,0.078,0.019,0.02625,0.021,0.031125,0.01575,0.078375,0.025875
100,2_1_1,1,409,TOAST_TPM_with_RIN,0.0565,0.0423728813559322,0,113,0,0,0,0,0,116,0,0,0,2,0.042,0.2825,0.044,0.0465,0.0605,0.031,0.038625,0.0355,0.045875,0.048125,0.050875,0.039625
100,2_1_1,1,409,TOAST_TPM_without_RIN,0.0255,0.0192307692307693,0,51,0,0,0,0,0,52,0,0,0,0,0.021,0.208,0.0285,0.0245,0.101,0.0315,0.023625,0.020375,0.030125,0.0245,0.08475,0.039
100,2_1_1,1,409,csSAM,0.028,0.0175438596491229,0,56,0,0,0,0,0,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2_1_1,1,410,CARseq_with_RIN,0.119,0.0666666666666667,0,238,0,0,0,0,0,255,0,0,0,0,0.044,0.336,0.046,0.0315,0.037,0.03,0.046875,0.052125,0.0425,0.032,0.036625,0.032125
100,2_1_1,1,410,CARseq_without_RIN,0.048,0.0679611650485437,0,96,0,0,0,0,0,103,0,0,0,0,0.03,0.2575,0.042,0.015,0.0245,0.031,0.028125,0.04775,0.0425,0.01875,0.027,0.027875
100,2_1_1,1,410,TOAST_TPM_with_RIN,0.0405,0.0689655172413793,0,81,0,0,0,0,0,87,0,0,0,0,0.046,0.25,0.044,0.032,0.049,0.0605,0.04375,0.045375,0.04225,0.039875,0.048375,0.051875
100,2_1_1,1,410,TOAST_TPM_without_RIN,0.0255,0.0555555555555556,0,51,0,0,0,0,0,54,0,0,0,0,0.035,0.2275,0.0425,0.026,0.03,0.0445,0.028375,0.0415,0.042125,0.024,0.027125,0.037125
100,2_1_1,1,410,csSAM,0.0325,0.0441176470588235,0,65,0,0,0,0,0,67,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,401,CARseq_with_RIN,0.3475,0.0620782726045884,0,695,0,0,0,0,0,741,0,0,0,0,0.041,0.5245,0.0345,0.033,0.033,0.035,0.045125,0.044125,0.039375,0.03175,0.035125,0.03075
100,3_1_1,1,401,CARseq_without_RIN,0.243,0.0563106796116505,0,486,0,0,0,0,0,515,0,0,0,0,0.033,0.4325,0.019,0.0415,0.021,0.021,0.032375,0.053,0.020875,0.04925,0.023,0.01975
100,3_1_1,1,401,TOAST_TPM_with_RIN,0.263,0.0899653979238755,0,526,0,1,0,0,0,577,0,1,0,0,0.047,0.4645,0.046,0.0595,0.0415,0.0515,0.044875,0.0475,0.045,0.049,0.046375,0.04225
100,3_1_1,1,401,TOAST_TPM_without_RIN,0.214,0.0854700854700855,0,428,0,0,0,0,0,468,0,0,0,0,0.035,0.4035,0.0235,0.0835,0.0285,0.0355,0.03,0.053375,0.02375,0.067875,0.028375,0.035875
100,3_1_1,1,401,csSAM,0.192,0.100702576112412,0,384,0,0,0,0,0,427,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,402,CARseq_with_RIN,0.3875,0.0651387213510254,0,775,0,0,0,0,0,829,0,0,0,0,0.046,0.5725,0.0285,0.028,0.0335,0.0395,0.049375,0.04475,0.042375,0.031375,0.0385,0.03675
100,3_1_1,1,402,CARseq_without_RIN,0.2045,0.0308056872037915,0,409,0,0,0,0,0,422,0,0,0,0,0.029,0.442,0.0205,0.0135,0.028,0.0295,0.0385,0.025875,0.027125,0.017875,0.034625,0.022375
100,3_1_1,1,402,TOAST_TPM_with_RIN,0.213,0.0779220779220779,0,426,0,0,0,0,0,462,0,0,0,0,0.0545,0.4235,0.0525,0.0475,0.041,0.069,0.049,0.04425,0.049625,0.052875,0.04,0.053
100,3_1_1,1,402,TOAST_TPM_without_RIN,0.153,0.04375,0,306,0,0,0,0,0,320,0,0,0,0,0.045,0.372,0.0305,0.0275,0.0335,0.042,0.043,0.028625,0.02875,0.028375,0.034,0.028875
100,3_1_1,1,402,csSAM,0.166,0.0376811594202898,0,332,0,0,0,0,0,345,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,403,CARseq_with_RIN,0.384,0.0622710622710623,0,768,0,0,1,0,0,818,0,0,1,0,0.048,0.5555,0.032,0.036,0.0325,0.031,0.04175,0.046875,0.0355,0.034625,0.039,0.033875
100,3_1_1,1,403,CARseq_without_RIN,0.2125,0.0274599542334096,0,425,0,0,0,0,0,437,0,0,0,0,0.0285,0.4285,0.037,0.031,0.039,0.0245,0.023625,0.0305,0.03875,0.036875,0.0415,0.02275
100,3_1_1,1,403,TOAST_TPM_with_RIN,0.2845,0.0548172757475083,0,569,0,0,1,0,0,601,0,0,1,0,0.0655,0.491,0.0795,0.0455,0.0445,0.0365,0.042125,0.043625,0.044625,0.038625,0.053875,0.03475
100,3_1_1,1,403,TOAST_TPM_without_RIN,0.1925,0.0399002493765586,0,385,0,0,1,0,0,400,0,0,1,0,0.038,0.4455,0.0855,0.056,0.049,0.0505,0.023625,0.029875,0.0635,0.050625,0.0665,0.04725
100,3_1_1,1,403,csSAM,0.1935,0.0467980295566502,0,387,2,0,0,0,0,402,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,404,CARseq_with_RIN,0.371,0.0713391739674594,0,742,0,0,0,0,0,798,0,0,1,0,0.025,0.562,0.042,0.025,0.036,0.0275,0.038,0.050125,0.041125,0.03275,0.03575,0.03625
100,3_1_1,1,404,CARseq_without_RIN,0.2365,0.0386178861788617,0,473,0,0,0,0,0,491,0,0,1,0,0.0235,0.456,0.0245,0.028,0.029,0.0315,0.027,0.043125,0.023625,0.02875,0.02925,0.035875
100,3_1_1,1,404,TOAST_TPM_with_RIN,0.227,0.0600414078674948,0,454,0,0,0,0,0,483,0,0,0,0,0.0455,0.4675,0.04,0.068,0.0415,0.0515,0.046125,0.05025,0.046375,0.050625,0.0415,0.052875
100,3_1_1,1,404,TOAST_TPM_without_RIN,0.1585,0.0216049382716049,0,317,0,0,0,0,0,324,0,0,0,0,0.034,0.4085,0.03,0.0445,0.0335,0.0385,0.039875,0.037125,0.02775,0.03375,0.032875,0.035375
100,3_1_1,1,404,csSAM,0.1605,0.0331325301204819,0,321,0,0,0,0,0,331,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,405,CARseq_with_RIN,0.353,0.0472334682860999,0,706,0,0,0,0,0,741,0,0,0,0,0.036,0.543,0.032,0.0275,0.0455,0.0255,0.047625,0.040625,0.04225,0.031375,0.038125,0.032625
100,3_1_1,1,405,CARseq_without_RIN,0.232,0.0353430353430353,0,464,0,0,0,0,0,481,0,0,0,0,0.033,0.4585,0.032,0.009,0.0295,0.0105,0.03225,0.03175,0.0415,0.016375,0.020375,0.015125
100,3_1_1,1,405,TOAST_TPM_with_RIN,0.2455,0.0735849056603773,0,491,0,0,1,0,0,523,1,0,6,0,0.0465,0.4755,0.0405,0.0335,0.076,0.0345,0.047625,0.044625,0.04275,0.044,0.06725,0.041625
100,3_1_1,1,405,TOAST_TPM_without_RIN,0.1555,0.0341614906832298,0,311,0,0,0,0,0,322,0,0,0,0,0.0365,0.4045,0.042,0.0195,0.0375,0.024,0.035875,0.031875,0.042875,0.027,0.03425,0.02325
100,3_1_1,1,405,csSAM,0.157,0.0338461538461539,1,314,0,0,0,1,1,323,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,406,CARseq_with_RIN,0.3785,0.0665844636251541,0,757,0,0,0,0,0,811,0,0,0,0,0.0365,0.537,0.036,0.0305,0.034,0.035,0.041125,0.0465,0.041625,0.02925,0.040875,0.03125
100,3_1_1,1,406,CARseq_without_RIN,0.2155,0.0137299771167048,0,431,0,0,0,0,0,437,0,0,0,0,0.044,0.4165,0.019,0.064,0.0255,0.036,0.04525,0.02725,0.02925,0.07725,0.023875,0.03575
100,3_1_1,1,406,TOAST_TPM_with_RIN,0.2405,0.0660194174757281,0,481,0,0,0,0,0,515,0,0,0,0,0.0535,0.4625,0.07,0.046,0.0535,0.0415,0.044875,0.04675,0.044375,0.049625,0.05,0.046375
100,3_1_1,1,406,TOAST_TPM_without_RIN,0.1595,0.0214723926380368,0,319,0,0,0,0,0,326,0,0,0,0,0.0435,0.385,0.0385,0.089,0.0335,0.051,0.044375,0.026,0.032125,0.092875,0.033625,0.05
100,3_1_1,1,406,csSAM,0.1445,0.0102739726027398,0,289,0,0,0,0,0,290,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,407,CARseq_with_RIN,0.3865,0.0697954271961492,0,773,0,0,0,0,0,831,0,0,0,0,0.044,0.561,0.039,0.0275,0.029,0.035,0.04675,0.0475,0.038625,0.029875,0.0325,0.039375
100,3_1_1,1,407,CARseq_without_RIN,0.2145,0.0205479452054794,0,429,0,0,0,0,0,437,0,0,1,0,0.0275,0.439,0.0315,0.0145,0.081,0.038,0.0305,0.029,0.03025,0.014875,0.10375,0.042375
100,3_1_1,1,407,TOAST_TPM_with_RIN,0.3085,0.06797583081571,0,617,0,0,0,0,0,662,0,0,0,0,0.051,0.518,0.0685,0.0355,0.0435,0.042,0.042625,0.04425,0.04375,0.0415,0.045875,0.04975
100,3_1_1,1,407,TOAST_TPM_without_RIN,0.1875,0.0284974093264249,0,375,0,0,0,0,0,385,0,0,1,0,0.031,0.428,0.0765,0.0245,0.164,0.074,0.024625,0.022,0.048,0.0235,0.18075,0.0725
100,3_1_1,1,407,csSAM,0.184,0.104622871046229,0,368,0,0,3,4,0,389,0,0,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
